iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x14a6216ed780>,1,2,[2 5],2,4,6,2,4
1,<environment.Job instance at 0x14a620264320>,4,24,[6 1],5,6,30,1,5
1,<environment.Job instance at 0x14a6216ed730>,2,18,[ 1 12],3,25,43,22,17
1,<environment.Job instance at 0x14a6202643c0>,6,19,[ 1 13],7,43,62,36,42
1,<environment.Job instance at 0x14a62022fa00>,15,24,[ 2 13],16,62,86,46,57
1,<environment.Job instance at 0x14a62021a500>,16,19,[ 1 12],17,86,105,69,78
1,<environment.Job instance at 0x14a62023e0a0>,18,3,[1 6],19,105,108,86,90
1,<environment.Job instance at 0x14a62023ea00>,19,21,[14  2],20,92,113,72,92
1,<environment.Job instance at 0x14a62022f230>,13,27,[1 8],14,115,142,101,115
1,<environment.Job instance at 0x14a62023beb0>,21,22,[14  2],22,115,137,93,115
1,<environment.Job instance at 0x14a62023b870>,22,25,[ 2 12],23,142,167,119,140
1,<environment.Job instance at 0x14a620224e10>,17,3,[ 1 13],18,167,170,149,143
1,<environment.Job instance at 0x14a6202137d0>,25,1,[11  1],26,154,155,128,154
1,<environment.Job instance at 0x14a6202358c0>,27,25,[14  2],28,167,192,139,163
1,<environment.Job instance at 0x14a620235e10>,28,20,[1 9],29,170,190,141,169
1,<environment.Job instance at 0x14a62023b230>,24,20,[ 2 13],25,192,212,167,184
1,<environment.Job instance at 0x14a620241410>,36,27,[10  2],37,192,219,155,192
1,<environment.Job instance at 0x14a6202419b0>,38,1,[ 1 13],39,212,213,173,199
1,<environment.Job instance at 0x14a6202415a0>,41,18,[ 2 13],42,213,231,171,204
1,<environment.Job instance at 0x14a620240f50>,31,23,[5 1],32,222,245,190,222
1,<environment.Job instance at 0x14a620241b90>,42,23,[ 1 14],43,231,254,188,225
1,<environment.Job instance at 0x14a62021f410>,10,3,[ 1 14],11,254,257,243,232
1,<environment.Job instance at 0x14a6202410a0>,47,26,[12  2],48,257,283,209,254
1,<environment.Job instance at 0x14a62026beb0>,14,3,[14  2],15,283,286,268,265
1,<environment.Job instance at 0x14a620241050>,35,23,[11  2],36,286,309,250,280
1,<environment.Job instance at 0x14a620241aa0>,43,3,[ 1 14],44,309,312,265,284
1,<environment.Job instance at 0x14a6202354b0>,0,23,[2 6],1,1,24,0,1
1,<environment.Job instance at 0x14a6216ed640>,2,12,[13  2],3,3,15,0,3
1,<environment.Job instance at 0x14a620249be0>,6,1,[12  2],7,15,16,8,11
1,<environment.Job instance at 0x14a620249320>,3,27,[9 1],4,16,43,12,14
1,<environment.Job instance at 0x14a6201cfa50>,7,1,[5 1],8,24,25,16,15
1,<environment.Job instance at 0x14a6202612d0>,1,2,[ 2 13],2,25,27,23,21
1,<environment.Job instance at 0x14a620249f00>,5,20,[ 1 14],6,27,47,21,23
1,<environment.Job instance at 0x14a6201d40f0>,11,22,[14  1],12,43,65,31,36
1,<environment.Job instance at 0x14a6201d4550>,14,2,[11  2],15,65,67,50,46
1,<environment.Job instance at 0x14a6201d40a0>,13,13,[ 2 13],14,65,78,51,53
1,<environment.Job instance at 0x14a6201d4be0>,17,19,[11  1],18,67,86,49,57
1,<environment.Job instance at 0x14a6201d4910>,18,28,[10  1],19,86,114,67,85
1,<environment.Job instance at 0x14a6201cf3c0>,9,18,[ 2 12],10,92,110,82,92
1,<environment.Job instance at 0x14a6201d48c0>,19,14,[12  2],20,114,128,94,101
1,<environment.Job instance at 0x14a6201d4a00>,16,14,[14  2],17,128,142,111,121
1,<environment.Job instance at 0x14a6201d4370>,22,16,[ 2 12],23,142,158,119,135
1,<environment.Job instance at 0x14a6201d49b0>,15,21,[10  1],16,142,163,126,139
1,<environment.Job instance at 0x14a6201d4e10>,23,3,[ 1 11],24,158,161,134,143
1,<environment.Job instance at 0x14a61ef07c80>,26,14,[9 1],27,163,177,136,148
1,<environment.Job instance at 0x14a61ef07780>,28,3,[ 2 10],29,161,164,132,157
1,<environment.Job instance at 0x14a61ef07500>,29,19,[14  1],30,177,196,147,167
1,<environment.Job instance at 0x14a61ef074b0>,30,2,[1 5],31,171,173,140,171
1,<environment.Job instance at 0x14a61f0b5640>,35,20,[2 9],36,196,216,160,187
1,<environment.Job instance at 0x14a61f0acb40>,36,21,[ 1 12],37,216,237,179,208
1,<environment.Job instance at 0x14a61ef7a410>,37,18,[ 1 12],38,237,255,199,226
1,<environment.Job instance at 0x14a61ef7a370>,38,12,[ 1 14],39,255,267,216,239
1,<environment.Job instance at 0x14a61ef19b40>,39,12,[11  1],40,241,253,201,241
1,<environment.Job instance at 0x14a61f0b69b0>,40,27,[ 2 14],41,267,294,226,265
1,<environment.Job instance at 0x14a61f0b62d0>,41,2,[12  2],42,294,296,252,282
1,<environment.Job instance at 0x14a61f002eb0>,42,24,[2 9],43,294,318,251,289
1,<environment.Job instance at 0x14a61f002f00>,43,3,[ 1 14],44,318,321,274,299
1,<environment.Job instance at 0x14a61f002640>,44,3,[6 2],45,300,303,255,300
1,<environment.Job instance at 0x14a61f002140>,45,25,[7 2],46,321,346,275,317
1,<environment.Job instance at 0x14a61f0024b0>,46,16,[ 2 11],47,321,337,274,319
1,<environment.Job instance at 0x14a6201d4c30>,21,12,[ 2 11],22,337,349,315,326
1,<environment.Job instance at 0x14a61f034b90>,48,25,[13  2],49,346,371,297,342
1,<environment.Job instance at 0x14a6201d4410>,10,3,[ 1 11],11,349,352,338,342
1,<environment.Job instance at 0x14a61f002cd0>,47,2,[ 1 12],48,357,359,309,357
1,<environment.Job instance at 0x14a6201d45f0>,20,20,[ 2 14],21,371,391,350,362
1,<environment.Job instance at 0x14a6201d4af0>,24,1,[14  2],25,391,392,366,368
1,<environment.Job instance at 0x14a61ef91960>,0,20,[10  2],1,2,22,1,2
1,<environment.Job instance at 0x14a61ef91640>,5,22,[ 2 12],6,7,29,1,7
1,<environment.Job instance at 0x14a61ef91cd0>,2,22,[ 2 14],3,29,51,26,22
1,<environment.Job instance at 0x14a61ff33280>,11,1,[14  2],12,51,52,39,43
1,<environment.Job instance at 0x14a61eff6410>,9,24,[10  2],10,52,76,42,47
1,<environment.Job instance at 0x14a61ff33dc0>,15,25,[2 7],16,57,82,41,57
1,<environment.Job instance at 0x14a61ef91460>,7,16,[13  1],8,76,92,68,68
1,<environment.Job instance at 0x14a61ff2faa0>,17,20,[1 9],18,82,102,64,74
1,<environment.Job instance at 0x14a61ff2feb0>,18,28,[7 2],19,92,120,73,91
1,<environment.Job instance at 0x14a61ff2ff00>,19,17,[ 2 14],20,120,137,100,109
1,<environment.Job instance at 0x14a61ff33780>,16,3,[ 1 13],17,111,114,94,111
1,<environment.Job instance at 0x14a61ef911e0>,1,14,[6 1],2,115,129,113,115
1,<environment.Job instance at 0x14a61ff2fa00>,21,15,[ 1 11],22,137,152,115,126
1,<environment.Job instance at 0x14a61ff2ad70>,22,20,[13  2],23,137,157,114,128
1,<environment.Job instance at 0x14a61ef912d0>,3,3,[13  1],4,157,160,153,138
1,<environment.Job instance at 0x14a61ff33a50>,14,3,[ 2 13],15,152,155,137,140
1,<environment.Job instance at 0x14a61ff1aeb0>,27,12,[ 1 13],28,155,167,127,141
1,<environment.Job instance at 0x14a61ff4b0f0>,28,26,[12  2],29,160,186,131,160
1,<environment.Job instance at 0x14a61fbc3820>,29,25,[ 2 12],30,167,192,137,164
1,<environment.Job instance at 0x14a6200e14b0>,30,27,[12  2],31,186,213,155,184
1,<environment.Job instance at 0x14a61fc3d640>,31,18,[ 2 11],32,198,216,166,198
1,<environment.Job instance at 0x14a61fe78fa0>,32,19,[11  2],33,213,232,180,204
1,<environment.Job instance at 0x14a61fe78f50>,33,23,[ 1 12],34,216,239,182,214
1,<environment.Job instance at 0x14a61fbf50f0>,36,23,[ 1 14],37,240,263,203,240
1,<environment.Job instance at 0x14a61fb57c80>,38,3,[ 1 12],39,263,266,224,240
1,<environment.Job instance at 0x14a61fbc8140>,35,17,[ 1 11],36,266,283,230,254
1,<environment.Job instance at 0x14a61fb57870>,40,23,[ 2 13],41,283,306,242,277
1,<environment.Job instance at 0x14a61fb5bdc0>,42,16,[11  2],43,278,294,235,278
1,<environment.Job instance at 0x14a61fb7a5a0>,43,25,[ 1 12],44,306,331,262,302
1,<environment.Job instance at 0x14a61fb6cc30>,34,14,[12  1],35,315,329,280,315
1,<environment.Job instance at 0x14a61fb7a550>,46,22,[12  2],47,329,351,282,322
1,<environment.Job instance at 0x14a61fbac050>,47,20,[ 1 12],48,331,351,283,323
1,<environment.Job instance at 0x14a61fb7a5f0>,44,27,[ 1 12],45,351,378,306,349
1,<environment.Job instance at 0x14a61ff536e0>,23,15,[12  1],24,351,366,327,350
1,<environment.Job instance at 0x14a61fc08730>,45,2,[14  1],46,366,368,320,354
1,<environment.Job instance at 0x14a61fbf83c0>,41,2,[ 1 13],42,378,380,336,366
1,<environment.Job instance at 0x14a61f021dc0>,0,19,[12  2],1,1,20,0,1
1,<environment.Job instance at 0x14a6202798c0>,6,28,[ 1 11],7,8,36,1,8
1,<environment.Job instance at 0x14a61dec6140>,10,20,[6 1],11,20,40,9,15
1,<environment.Job instance at 0x14a61dec16e0>,11,1,[ 1 11],12,36,37,24,19
1,<environment.Job instance at 0x14a61dec1a50>,12,1,[6 2],13,20,21,7,20
1,<environment.Job instance at 0x14a61dec1190>,13,25,[1 8],14,37,62,23,33
1,<environment.Job instance at 0x14a61deb9320>,8,24,[14  2],9,54,78,45,54
