iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x7fd460f699b0>,23,18,[2 7],24,236,254,212,236
1,<environment.Job instance at 0x7fd462009410>,8,14,[2 7],9,9,23,0,9
1,<environment.Job instance at 0x7fd462009500>,9,17,[1 6],10,23,40,13,13
1,<environment.Job instance at 0x7fd460f69a50>,2,27,[8 5],3,130,157,127,130
1,<environment.Job instance at 0x7fd46200a460>,22,24,[9 2],23,174,198,151,174
1,<environment.Job instance at 0x7fd46223f050>,29,13,[9 4],30,198,211,168,183
1,<environment.Job instance at 0x7fd46223f5a0>,32,16,[ 4 10],33,211,227,178,198
1,<environment.Job instance at 0x7fd462238c80>,0,18,[2 7],1,1,19,0,1
1,<environment.Job instance at 0x7fd460f6f1e0>,9,14,[10  4],10,34,48,24,34
1,<environment.Job instance at 0x7fd416fc54b0>,21,13,[7 4],22,142,155,120,142
1,<environment.Job instance at 0x7fd417051af0>,0,14,[1 8],1,1,15,0,1
1,<environment.Job instance at 0x7fd417126190>,13,13,[3 5],14,39,52,25,39
1,<environment.Job instance at 0x7fd41708b0a0>,29,16,[5 8],30,190,206,160,190
1,<environment.Job instance at 0x7fd41708bc30>,30,13,[8 5],31,206,219,175,190
1,<environment.Job instance at 0x7fd460f203c0>,10,14,[2 7],11,29,43,18,29
1,<environment.Job instance at 0x7fd460f20a50>,11,15,[4 8],12,43,58,31,29
1,<environment.Job instance at 0x7fd460f20f50>,16,15,[3 6],17,69,84,52,69
1,<environment.Job instance at 0x7fd460f20820>,18,16,[2 6],19,90,106,71,90
1,<environment.Job instance at 0x7fd4619f1280>,25,13,[4 8],26,171,184,145,171
1,<environment.Job instance at 0x7fd4619f1a50>,26,13,[5 8],27,184,197,157,171
1,<environment.Job instance at 0x7fd4619f1af0>,22,20,[8 5],23,213,233,190,213
1,<environment.Job instance at 0x7fd461024690>,2,17,[9 4],3,96,113,93,96
1,<environment.Job instance at 0x7fd460f9b870>,21,15,[5 5],22,206,221,184,206
1,<environment.Job instance at 0x7fd461357690>,2,18,[3 6],3,3,21,0,3
1,<environment.Job instance at 0x7fd416ff7780>,8,12,[ 5 10],9,23,35,14,23
1,<environment.Job instance at 0x7fd417172c80>,18,13,[1 7],19,97,110,78,97
1,<environment.Job instance at 0x7fd416ffb0f0>,1,13,[4 9],2,2,15,0,2
1,<environment.Job instance at 0x7fd4615725a0>,10,16,[5 9],11,49,65,38,49
1,<environment.Job instance at 0x7fd417431640>,15,15,[8 4],16,83,98,67,83
1,<environment.Job instance at 0x7fd4172d0e60>,0,17,[8 1],1,1,18,0,1
1,<environment.Job instance at 0x7fd4172d0aa0>,6,14,[ 4 10],7,18,32,11,18
1,<environment.Job instance at 0x7fd4175d1e60>,17,27,[9 3],18,166,193,148,166
1,<environment.Job instance at 0x7fd416d8cf50>,0,15,[5 1],1,1,16,0,1
1,<environment.Job instance at 0x7fd460dec640>,9,16,[6 5],10,28,44,18,28
1,<environment.Job instance at 0x7fd416e83e10>,13,14,[1 5],14,140,154,126,140
1,<environment.Job instance at 0x7fd416e83cd0>,15,18,[1 7],16,154,172,138,152
1,<environment.Job instance at 0x7fd461022dc0>,0,18,[7 3],1,1,19,0,1
1,<environment.Job instance at 0x7fd460d74eb0>,11,17,[4 5],12,36,53,24,36
1,<environment.Job instance at 0x7fd461333e10>,8,17,[5 5],9,51,68,42,51
1,<environment.Job instance at 0x7fd461333aa0>,13,16,[6 3],14,95,111,81,95
1,<environment.Job instance at 0x7fd460dd86e0>,0,18,[1 5],1,1,19,0,1
1,<environment.Job instance at 0x7fd460f68460>,12,12,[8 4],13,63,75,50,63
1,<environment.Job instance at 0x7fd417618d70>,8,16,[1 5],9,12,28,3,12
1,<environment.Job instance at 0x7fd417540320>,11,13,[9 3],12,49,62,37,49
1,<environment.Job instance at 0x7fd417540f50>,13,15,[3 8],14,62,77,48,53
1,<environment.Job instance at 0x7fd461333e60>,0,13,[7 5],1,1,14,0,1
1,<environment.Job instance at 0x7fd417552690>,8,14,[8 1],9,27,41,18,27
1,<environment.Job instance at 0x7fd41702d050>,19,13,[ 2 10],20,146,159,126,146
1,<environment.Job instance at 0x7fd460dbe280>,28,15,[1 9],29,264,279,235,264
1,<environment.Job instance at 0x7fd461a7bc80>,13,14,[5 4],14,91,105,77,91
1,<environment.Job instance at 0x7fd461a7b910>,6,12,[6 1],7,105,117,98,100
1,<environment.Job instance at 0x7fd4615c0a50>,0,14,[7 4],1,1,15,0,1
1,<environment.Job instance at 0x7fd461631230>,8,19,[7 2],9,15,34,6,13
1,<environment.Job instance at 0x7fd461631820>,10,14,[2 7],11,33,47,22,33
1,<environment.Job instance at 0x7fd4619676e0>,12,14,[5 5],13,47,61,34,37
1,<environment.Job instance at 0x7fd46141b0a0>,25,13,[9 5],26,163,176,137,163
1,<environment.Job instance at 0x7fd416deb820>,28,13,[7 5],29,185,198,156,185
1,<environment.Job instance at 0x7f142bcb5500>,0,13,[9 3],1,1,14,0,1
1,<environment.Job instance at 0x7f14248ab280>,14,13,[7 3],15,107,120,92,107
1,<environment.Job instance at 0x7f14248ab460>,17,28,[ 5 10],18,239,267,221,239
1,<environment.Job instance at 0x7f14248ab7d0>,2,18,[5 3],3,137,155,134,137
1,<environment.Job instance at 0x7f142be2c7d0>,17,13,[8 5],18,155,168,137,140
1,<environment.Job instance at 0x7f142be2caa0>,20,14,[2 6],21,168,182,147,156
1,<environment.Job instance at 0x7f13e0bcd190>,9,17,[8 1],10,49,66,39,49
1,<environment.Job instance at 0x7f13e0bcd910>,10,18,[6 1],11,66,84,55,55
1,<environment.Job instance at 0x7f13e0bcd730>,14,16,[4 7],15,89,105,74,89
1,<environment.Job instance at 0x7f13e106c550>,0,13,[8 5],1,1,14,0,1
1,<environment.Job instance at 0x7f13e106c190>,1,14,[2 9],2,14,28,12,2
1,<environment.Job instance at 0x7f14249c3eb0>,4,24,[5 5],5,109,133,104,109
1,<environment.Job instance at 0x7f1428ed26e0>,23,13,[4 8],24,182,195,158,182
1,<environment.Job instance at 0x7f1428f7daa0>,7,16,[5 8],8,10,26,2,10
1,<environment.Job instance at 0x7f14293f13c0>,15,13,[5 5],16,93,106,77,93
1,<environment.Job instance at 0x7f13e0f5b8c0>,10,18,[10  4],11,40,58,29,40
1,<environment.Job instance at 0x7f1424a2cbe0>,13,14,[4 5],14,64,78,50,64
1,<environment.Job instance at 0x7f142bbd2e60>,19,17,[1 7],20,137,154,117,137
1,<environment.Job instance at 0x7f142bbd2960>,21,18,[5 9],22,154,172,132,143
1,<environment.Job instance at 0x7f13e10a7780>,26,14,[5 9],27,174,188,147,174
1,<environment.Job instance at 0x7f1424dc23c0>,1,15,[6 3],2,148,163,146,148
1,<environment.Job instance at 0x7f1424dc25a0>,3,18,[7 5],4,163,181,159,158
1,<environment.Job instance at 0x7f13e10275f0>,23,14,[1 5],24,209,223,185,209
1,<environment.Job instance at 0x7f1424853c80>,25,18,[1 7],26,223,241,197,220
1,<environment.Job instance at 0x7f1424a190f0>,28,15,[1 6],29,246,261,217,246
1,<environment.Job instance at 0x7f13e0b45730>,0,17,[4 7],1,1,18,0,1
1,<environment.Job instance at 0x7f1429039280>,10,15,[6 3],11,31,46,20,31
1,<environment.Job instance at 0x7f142958bb90>,16,14,[7 2],17,68,82,51,68
1,<environment.Job instance at 0x7f13e0be7780>,23,25,[4 6],24,149,174,125,149
1,<environment.Job instance at 0x7f142958bc30>,18,27,[5 9],19,183,210,164,183
1,<environment.Job instance at 0x7f13e0be7f50>,33,17,[10  4],34,210,227,176,198
1,<environment.Job instance at 0x7f13e0be7730>,34,14,[3 9],35,227,241,192,212
1,<environment.Job instance at 0x7f13e0bbc1e0>,37,18,[10  3],38,241,259,203,230
1,<environment.Job instance at 0x7f13e0bc1910>,7,13,[7 4],8,22,35,14,22
1,<environment.Job instance at 0x7f13e0bc11e0>,17,14,[2 6],18,125,139,107,125
1,<environment.Job instance at 0x7f1424cdbf00>,9,17,[1 6],10,60,77,50,60
1,<environment.Job instance at 0x7f142936d960>,0,13,[8 3],1,1,14,0,1
1,<environment.Job instance at 0x7f1424aa8140>,10,13,[7 5],11,72,85,61,72
1,<environment.Job instance at 0x7f13e113b2d0>,19,16,[ 4 10],20,161,177,141,161
1,<environment.Job instance at 0x7f142be28f50>,3,14,[7 2],4,15,29,11,15
1,<environment.Job instance at 0x7f142932a3c0>,12,16,[6 5],13,82,98,69,82
1,<environment.Job instance at 0x7f14246f3c80>,0,14,[2 7],1,1,15,0,1
