iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x14ded59ae9b0>,0,2,[6 1],1,2,4,1,2
1,<environment.Job instance at 0x14ded59ae8c0>,2,3,[1 8],3,10,13,7,10
1,<environment.Job instance at 0x14ded75dff50>,0,2,[8 1],2,4,6,2,4
1,<environment.Job instance at 0x14ded2ec6f00>,0,1,[2 5],1,7,8,6,7
1,<environment.Job instance at 0x14ded8dbfc80>,1,3,[1 9],2,3,6,1,3
1,<environment.Job instance at 0x14ded8dbfbe0>,0,12,[2 5],1,6,18,5,3
1,<environment.Job instance at 0x14ded8dbf1e0>,2,1,[2 5],3,16,17,13,16
1,<environment.Job instance at 0x14decd138fa0>,0,3,[9 2],1,1,4,0,1
1,<environment.Job instance at 0x14decd138f50>,2,1,[2 6],3,4,5,1,3
1,<environment.Job instance at 0x14ded557a460>,3,13,[6 1],4,5,18,1,5
1,<environment.Job instance at 0x14decd138910>,1,13,[2 8],2,4,17,2,4
1,<environment.Job instance at 0x14ded557ae10>,3,3,[1 8],4,17,20,13,4
1,<environment.Job instance at 0x14ded557a5a0>,2,3,[1 8],3,20,23,17,11
1,<environment.Job instance at 0x14ded5c9e6e0>,0,2,[8 1],2,2,4,0,2
1,<environment.Job instance at 0x14ded5ca3f00>,1,2,[ 1 10],3,10,12,7,10
1,<environment.Job instance at 0x14ded46d7b90>,0,1,[2 5],1,1,2,0,1
1,<environment.Job instance at 0x153b25080690>,3,1,[6 2],4,7,8,3,7
1,<environment.Job instance at 0x153b1f769140>,7,1,[2 6],8,9,10,1,9
1,<environment.Job instance at 0x153b1f6de640>,6,18,[8 1],7,9,27,2,9
1,<environment.Job instance at 0x153b1f67f280>,8,13,[6 1],9,27,40,18,11
1,<environment.Job instance at 0x153b1f675cd0>,10,13,[2 8],12,14,27,2,14
1,<environment.Job instance at 0x153b1f675190>,11,3,[1 8],13,27,30,14,14
1,<environment.Job instance at 0x153b1f6deb90>,5,3,[9 2],6,40,43,34,14
1,<environment.Job instance at 0x153b1f68f910>,4,17,[6 1],8,11,28,3,11
1,<environment.Job instance at 0x153b1e96a0a0>,6,3,[6 2],11,28,31,17,11
1,<environment.Job instance at 0x153b1f68fbe0>,2,1,[ 1 10],5,31,32,26,12
1,<environment.Job instance at 0x153b1e8a6730>,3,1,[2 7],5,9,10,4,9
1,<environment.Job instance at 0x153b1f6ef4b0>,1,12,[ 1 10],2,17,29,15,17
1,<environment.Job instance at 0x153b1d4fecd0>,6,16,[10  2],9,29,45,20,26
1,<environment.Job instance at 0x153b1e49c640>,2,1,[8 1],6,7,8,1,7
1,<environment.Job instance at 0x153b1e4abcd0>,1,2,[ 1 10],5,8,10,3,8
1,<environment.Job instance at 0x153b1d502a00>,3,3,[1 5],7,10,13,3,9
1,<environment.Job instance at 0x153b1e562460>,8,3,[1 8],13,14,17,1,14
1,<environment.Job instance at 0x153b1e8d3230>,0,2,[2 8],1,1,3,0,1
1,<environment.Job instance at 0x153b1c4e32d0>,2,1,[2 9],5,5,6,0,5
1,<environment.Job instance at 0x153b1f3a3d70>,5,2,[8 2],9,9,11,0,9
1,<environment.Job instance at 0x153b1b33fc80>,3,1,[6 2],4,5,6,1,5
