iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x1515ec665f00>,2,1,[2 5],3,7,8,4,7
1,<environment.Job instance at 0x1515eb9f67d0>,3,1,[6 2],4,7,8,3,7
1,<environment.Job instance at 0x1515eb963230>,4,2,[7 2],5,8,10,3,8
1,<environment.Job instance at 0x1515eb967730>,7,1,[2 6],8,9,10,1,9
1,<environment.Job instance at 0x1515eba261e0>,0,2,[6 1],1,3,5,2,3
1,<environment.Job instance at 0x1515eb9675a0>,3,3,[1 8],4,9,12,5,9
1,<environment.Job instance at 0x1515eba263c0>,4,2,[8 1],7,11,13,4,11
1,<environment.Job instance at 0x1515eb020230>,2,2,[10  1],5,5,7,0,5
1,<environment.Job instance at 0x1515ea4480f0>,5,3,[6 1],9,10,13,1,10
1,<environment.Job instance at 0x1515eb9f6820>,1,12,[ 1 10],2,2,14,0,2
1,<environment.Job instance at 0x1515ea4487d0>,0,2,[8 1],1,14,16,13,3
1,<environment.Job instance at 0x1515ea448780>,3,1,[2 7],5,14,15,9,6
1,<environment.Job instance at 0x1515e9810c80>,5,2,[2 7],7,15,17,8,7
1,<environment.Job instance at 0x1515e9810550>,0,3,[9 2],1,14,17,13,14
1,<environment.Job instance at 0x1515ebe6fe10>,1,3,[1 9],2,2,5,0,2
1,<environment.Job instance at 0x1515ebc7b140>,3,1,[6 2],4,6,7,2,6
1,<environment.Job instance at 0x1515ebe6ff00>,0,12,[2 5],1,6,18,5,6
1,<environment.Job instance at 0x1515a09a0690>,7,1,[2 6],8,18,19,10,8
1,<environment.Job instance at 0x1515ebe6f6e0>,2,1,[2 5],3,9,10,6,9
1,<environment.Job instance at 0x1515a09a0230>,1,13,[2 8],2,4,17,2,4
1,<environment.Job instance at 0x1515a09a1af0>,0,2,[6 1],1,6,8,5,6
1,<environment.Job instance at 0x15159bcd79b0>,4,2,[8 1],7,10,12,3,10
1,<environment.Job instance at 0x15159bcd7910>,5,2,[ 1 10],8,17,19,9,10
1,<environment.Job instance at 0x15159be92050>,2,2,[10  1],5,5,7,0,5
1,<environment.Job instance at 0x15159be923c0>,5,3,[6 1],9,10,13,1,10
1,<environment.Job instance at 0x15159bf21e10>,0,2,[8 1],1,2,4,1,2
1,<environment.Job instance at 0x15159bee54b0>,1,12,[ 1 10],2,5,17,3,5
1,<environment.Job instance at 0x1515ead37140>,5,2,[2 7],7,17,19,10,7
1,<environment.Job instance at 0x1515eaeb2550>,2,1,[2 7],3,15,16,12,15
1,<environment.Job instance at 0x1515ec58cb40>,0,12,[2 5],1,2,14,1,2
1,<environment.Job instance at 0x1515eba74870>,3,1,[6 2],4,5,6,1,5
1,<environment.Job instance at 0x1515a3d28730>,4,2,[7 2],5,6,8,1,6
1,<environment.Job instance at 0x1515ec121b40>,1,3,[1 9],2,14,17,12,6
1,<environment.Job instance at 0x1515a3d28af0>,7,1,[2 6],8,17,18,9,8
1,<environment.Job instance at 0x1515a3d14cd0>,0,2,[6 1],1,2,4,1,2
1,<environment.Job instance at 0x1515a3d14c80>,2,3,[1 8],3,5,8,2,5
1,<environment.Job instance at 0x1515a3d285a0>,4,2,[8 1],7,10,12,3,10
1,<environment.Job instance at 0x1515a3d28910>,3,3,[1 8],4,10,13,6,10
1,<environment.Job instance at 0x15159ba4b320>,2,2,[10  1],5,5,7,0,5
1,<environment.Job instance at 0x15159ba4bd70>,0,1,[2 5],1,14,15,13,14
1,<environment.Job instance at 0x15159b925500>,0,2,[8 1],1,1,3,0,1
