iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x146bafb326e0>,3,3,[8 1],4,6,9,2,6
1,<environment.Job instance at 0x146bafb32690>,4,3,[10  2],5,9,12,4,7
1,<environment.Job instance at 0x146bb10cc410>,12,3,[6 2],13,14,17,1,14
1,<environment.Job instance at 0x146bb10cca50>,15,3,[10  2],16,18,21,2,18
1,<environment.Job instance at 0x146bb10ccf50>,19,1,[ 2 10],20,21,22,1,21
1,<environment.Job instance at 0x146bb11d59b0>,28,3,[2 8],29,29,32,0,29
1,<environment.Job instance at 0x146bb11d5d20>,31,1,[5 1],32,32,33,0,32
1,<environment.Job instance at 0x146bb11d6a00>,42,1,[ 1 10],43,44,45,1,44
1,<environment.Job instance at 0x146bb11d6c80>,45,1,[2 9],46,46,47,0,46
1,<environment.Job instance at 0x146bb11d5690>,24,19,[ 2 10],25,56,75,31,56
1,<environment.Job instance at 0x146bb11138c0>,2,15,[ 2 11],3,7,22,4,7
1,<environment.Job instance at 0x146bb0528d70>,8,3,[ 1 10],9,22,25,13,11
1,<environment.Job instance at 0x146bb0528b40>,9,18,[1 7],10,25,43,15,14
1,<environment.Job instance at 0x146bb0528e60>,12,13,[12  2],13,24,37,11,24
1,<environment.Job instance at 0x146bb0528910>,11,17,[1 7],12,37,54,25,29
1,<environment.Job instance at 0x146bb052b9b0>,20,15,[1 5],21,43,58,22,35
1,<environment.Job instance at 0x146bb052e5a0>,40,3,[8 2],41,43,46,2,42
1,<environment.Job instance at 0x146bb052e820>,42,3,[12  1],43,47,50,4,47
1,<environment.Job instance at 0x146bb052d3c0>,29,27,[2 6],30,93,120,63,93
1,<environment.Job instance at 0x146bb0532aa0>,0,14,[6 1],1,6,20,5,6
1,<environment.Job instance at 0x146bb1c98690>,5,3,[6 1],6,13,16,7,13
1,<environment.Job instance at 0x146bcfd49550>,11,12,[2 6],12,13,25,1,13
1,<environment.Job instance at 0x146bb1bc62d0>,16,14,[2 6],17,19,33,2,19
1,<environment.Job instance at 0x146bb1ca8730>,19,2,[5 1],20,20,22,0,20
1,<environment.Job instance at 0x146bb1ca8a50>,21,27,[9 2],22,25,52,3,25
1,<environment.Job instance at 0x146bb1c9d960>,27,13,[10  1],28,52,65,24,44
1,<environment.Job instance at 0x146bb1c925a0>,46,3,[5 2],47,82,85,35,82
1,<environment.Job instance at 0x146bb1d0d140>,41,27,[5 2],42,98,125,56,98
1,<environment.Job instance at 0x146ba714c460>,7,1,[1 5],8,9,10,1,9
1,<environment.Job instance at 0x146ba71a6b40>,8,2,[6 1],9,13,15,4,13
1,<environment.Job instance at 0x146ba71494b0>,18,2,[2 8],19,20,22,1,20
1,<environment.Job instance at 0x146ba714c9b0>,13,1,[2 7],14,26,27,12,26
1,<environment.Job instance at 0x146ba70f49b0>,22,15,[ 2 10],23,29,44,6,29
