iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x7f8040f01c80>,4,21,[1 6],5,125,146,120,125
1,<environment.Job instance at 0x7f8040f0a0a0>,1,20,[5 3],2,2,22,0,2
1,<environment.Job instance at 0x7f80462550f0>,3,17,[5 7],4,4,21,0,4
1,<environment.Job instance at 0x7f8046255b40>,8,14,[2 7],9,28,42,19,28
1,<environment.Job instance at 0x7f8046255230>,12,18,[5 3],13,52,70,39,52
1,<environment.Job instance at 0x7f8046255460>,14,19,[3 8],15,72,91,57,72
1,<environment.Job instance at 0x7f7ffb200c30>,0,18,[2 7],1,4,22,3,4
1,<environment.Job instance at 0x7f7ffb200fa0>,1,18,[ 1 10],2,98,116,96,98
1,<environment.Job instance at 0x7f7ffb658af0>,6,14,[9 5],7,7,21,0,7
1,<environment.Job instance at 0x7f7ffb658fa0>,9,15,[1 7],10,50,65,40,50
1,<environment.Job instance at 0x7f7ffb1dabe0>,0,14,[1 8],1,75,89,74,75
1,<environment.Job instance at 0x7f7ffb5b3e60>,0,14,[2 7],1,48,62,47,48
1,<environment.Job instance at 0x7f80412bd7d0>,11,15,[4 8],12,46,61,34,46
1,<environment.Job instance at 0x7f8045d41af0>,2,18,[3 6],3,4,22,1,4
1,<environment.Job instance at 0x7f80458e6e60>,8,12,[ 5 10],9,22,34,13,10
1,<environment.Job instance at 0x7f8045a5ddc0>,1,13,[4 9],2,6,19,4,6
1,<environment.Job instance at 0x7f8045a5d320>,12,13,[ 1 10],13,83,96,70,83
1,<environment.Job instance at 0x7f8040fbc1e0>,15,15,[8 4],16,124,139,108,124
1,<environment.Job instance at 0x7f8040fbcbe0>,16,17,[ 3 10],17,139,156,122,127
1,<environment.Job instance at 0x7f8040f07be0>,0,17,[8 1],1,5,22,4,5
1,<environment.Job instance at 0x7f80458ff690>,9,16,[6 5],10,26,42,16,26
1,<environment.Job instance at 0x7f7ffb0d8910>,16,18,[7 5],17,114,132,97,114
1,<environment.Job instance at 0x7f80459af910>,21,12,[10  2],22,180,192,158,180
1,<environment.Job instance at 0x7f8045c80a50>,17,18,[5 9],18,206,224,188,206
1,<environment.Job instance at 0x7f804110e9b0>,1,18,[5 9],2,294,312,292,294
1,<environment.Job instance at 0x7f8040f850f0>,31,16,[7 3],32,312,328,280,303
1,<environment.Job instance at 0x7f7ffb7241e0>,1,18,[6 1],2,2,20,0,2
1,<environment.Job instance at 0x7f8040ec9cd0>,12,21,[6 4],13,1911,1932,1898,1911
1,<environment.Job instance at 0x7f8040f07550>,1,16,[9 2],2,4,20,2,4
1,<environment.Job instance at 0x7f8040f07910>,0,18,[7 3],1,20,38,19,9
1,<environment.Job instance at 0x7f80412464b0>,11,17,[4 5],12,38,55,26,29
1,<environment.Job instance at 0x7f8041246be0>,10,17,[4 7],11,55,72,44,45
1,<environment.Job instance at 0x7f8041246c80>,18,17,[5 2],19,54,71,35,54
1,<environment.Job instance at 0x7f80412467d0>,19,18,[1 9],20,72,90,52,65
1,<environment.Job instance at 0x7f7ffb2bfb40>,5,16,[10  2],6,8,24,2,8
1,<environment.Job instance at 0x7f7ffb2bfc30>,9,13,[8 2],10,56,69,46,56
1,<environment.Job instance at 0x7f7ffb2bfd70>,10,19,[8 4],11,69,88,58,59
1,<environment.Job instance at 0x7f7ffb28a0f0>,13,16,[6 3],14,88,104,74,76
1,<environment.Job instance at 0x7f7ffb2bffa0>,12,15,[9 3],13,104,119,91,101
1,<environment.Job instance at 0x7f7ffb28a320>,16,18,[10  2],17,119,137,102,108
1,<environment.Job instance at 0x7f8040e51d20>,5,13,[ 2 10],6,7,20,1,7
1,<environment.Job instance at 0x7f8040e51e60>,14,13,[5 4],15,67,80,52,67
1,<environment.Job instance at 0x7f8040e42af0>,15,14,[8 5],16,80,94,64,67
1,<environment.Job instance at 0x7f8040e42c30>,18,15,[7 2],19,115,130,96,115
1,<environment.Job instance at 0x7f8046254550>,11,13,[9 3],12,115,128,103,115
1,<environment.Job instance at 0x7f8046254500>,13,15,[3 8],14,128,143,114,116
1,<environment.Job instance at 0x7f7ffb292fa0>,4,17,[10  5],5,143,160,138,141
1,<environment.Job instance at 0x7f7ffb5d9c80>,0,13,[7 5],1,46,59,45,46
1,<environment.Job instance at 0x7f8045b6b870>,9,16,[ 4 10],10,59,75,49,47
1,<environment.Job instance at 0x7f8045b08190>,19,13,[ 2 10],20,1103,1116,1083,1103
1,<environment.Job instance at 0x7f7ffb8375f0>,6,12,[6 1],7,23,35,16,23
1,<environment.Job instance at 0x7f7ffb837d20>,3,14,[7 2],4,74,88,70,74
1,<environment.Job instance at 0x7f7ffb837b40>,11,14,[3 8],12,74,88,62,74
1,<environment.Job instance at 0x7f7ffb837e10>,10,15,[10  1],11,88,103,77,88
1,<environment.Job instance at 0x7f80414243c0>,0,14,[7 4],1,5,19,4,5
1,<environment.Job instance at 0x7f7ffb060640>,10,14,[2 7],11,47,61,36,47
1,<environment.Job instance at 0x7f6fdd7d4460>,4,21,[1 6],5,122,143,117,122
1,<environment.Job instance at 0x7f6fd83d0be0>,2,18,[5 3],3,123,141,120,123
1,<environment.Job instance at 0x7f6fdd94aeb0>,17,13,[8 5],18,141,154,123,131
1,<environment.Job instance at 0x7f6fdd94ff50>,20,14,[2 6],21,154,168,133,141
1,<environment.Job instance at 0x7f6fdd94f4b0>,18,12,[10  2],19,168,180,149,152
1,<environment.Job instance at 0x7f6f92704140>,1,13,[7 4],2,4,17,2,4
1,<environment.Job instance at 0x7f6f92698a00>,7,16,[8 1],8,25,41,17,25
1,<environment.Job instance at 0x7f6f92698aa0>,8,15,[8 3],9,41,56,32,27
1,<environment.Job instance at 0x7f6f92698730>,14,16,[4 7],15,71,87,56,71
1,<environment.Job instance at 0x7f6f9276eb40>,23,20,[ 4 10],24,219,239,195,219
1,<environment.Job instance at 0x7f6f92778f50>,1,14,[2 9],2,2,16,0,2
1,<environment.Job instance at 0x7f6f92778550>,0,13,[8 5],1,16,29,15,5
1,<environment.Job instance at 0x7f6f92751410>,18,12,[10  5],19,215,227,196,215
1,<environment.Job instance at 0x7f6f92d79f00>,12,14,[5 5],13,166,180,153,166
1,<environment.Job instance at 0x7f6f92880a50>,4,16,[7 4],5,180,196,175,168
1,<environment.Job instance at 0x7f6f92d84050>,15,19,[9 4],16,196,215,180,193
1,<environment.Job instance at 0x7f6f92d84550>,2,17,[9 4],3,60,77,57,60
1,<environment.Job instance at 0x7f6f92996910>,5,14,[8 5],6,6,20,0,6
1,<environment.Job instance at 0x7f6f929960a0>,8,13,[1 7],9,20,33,11,11
1,<environment.Job instance at 0x7f6fda9ce230>,15,13,[5 5],16,111,124,95,111
1,<environment.Job instance at 0x7f6f92c2d6e0>,15,16,[6 3],16,199,215,183,199
1,<environment.Job instance at 0x7f6f92c2d910>,17,18,[4 7],18,202,220,184,202
1,<environment.Job instance at 0x7f6f92c2deb0>,26,16,[2 9],27,2472,2488,2445,2472
1,<environment.Job instance at 0x7f6fdac72cd0>,2,16,[10  3],3,3,19,0,3
1,<environment.Job instance at 0x7f6f92c0c0f0>,9,18,[2 9],10,19,37,9,16
1,<environment.Job instance at 0x7f6fdd800140>,13,14,[4 5],14,63,77,49,63
1,<environment.Job instance at 0x7f6f925f40a0>,20,15,[5 1],21,140,155,119,140
1,<environment.Job instance at 0x7f6fdaab4050>,19,17,[1 7],20,163,180,143,163
1,<environment.Job instance at 0x7f6fdaab4c80>,21,18,[5 9],22,180,198,158,170
1,<environment.Job instance at 0x7f6f929b3eb0>,26,14,[5 9],27,261,275,234,261
1,<environment.Job instance at 0x7f6fd824efa0>,35,26,[2 6],36,281,307,245,281
1,<environment.Job instance at 0x7f6f9271c140>,44,19,[9 4],45,389,408,344,389
1,<environment.Job instance at 0x7f6fda9f5cd0>,46,18,[6 4],47,408,426,361,400
1,<environment.Job instance at 0x7f6f92a7d4b0>,51,16,[7 3],52,551,567,499,551
1,<environment.Job instance at 0x7f6f92a7de10>,53,15,[ 3 10],54,576,591,522,576
1,<environment.Job instance at 0x7f6fd879f780>,1,15,[6 3],2,2,17,0,2
1,<environment.Job instance at 0x7f6fd85226e0>,3,18,[7 5],4,17,35,13,6
1,<environment.Job instance at 0x7f6fd879f410>,6,17,[10  3],7,141,158,134,141
1,<environment.Job instance at 0x7f6fdac6a320>,1,18,[6 1],2,2,20,0,2
1,<environment.Job instance at 0x7f6f928a6230>,1,17,[4 5],2,5,22,3,5
1,<environment.Job instance at 0x7f6f928a6320>,0,17,[4 7],1,22,39,21,10
1,<environment.Job instance at 0x7f6fd84c08c0>,11,15,[3 9],12,48,63,36,48
1,<environment.Job instance at 0x7f6fd84c0050>,16,14,[7 2],17,63,77,46,48
1,<environment.Job instance at 0x7f6fdaa175a0>,5,12,[3 6],6,7,19,1,7
1,<environment.Job instance at 0x7f6fdaa17c30>,9,27,[6 1],10,21,48,11,21
1,<environment.Job instance at 0x7f6f92c1b9b0>,12,14,[7 1],13,52,66,39,52
1,<environment.Job instance at 0x7f6fdaa58eb0>,1,16,[5 1],2,3,19,1,3
1,<environment.Job instance at 0x7f6fd870c8c0>,4,18,[2 8],5,5,23,0,5
1,<environment.Job instance at 0x7f6f9266c7d0>,24,17,[10  5],25,332,349,307,332
1,<environment.Job instance at 0x7f6f9266deb0>,28,16,[1 5],29,353,369,324,353
1,<environment.Job instance at 0x7f6f9266d5f0>,31,13,[9 3],32,400,413,368,400
1,<environment.Job instance at 0x7f6fd81d80f0>,33,15,[3 8],34,424,439,390,424
1,<environment.Job instance at 0x7f6fd81d8550>,3,24,[5 8],4,53,77,49,53
1,<environment.Job instance at 0x7f6fd84fc230>,10,13,[7 5],11,99,112,88,99
1,<environment.Job instance at 0x7f6fdaf59780>,0,13,[8 3],1,125,138,124,125
1,<environment.Job instance at 0x7f6f92769140>,14,15,[4 6],15,138,153,123,127
1,<environment.Job instance at 0x7f6fd81d4870>,17,17,[5 4],18,155,172,137,155
1,<environment.Job instance at 0x7f6fd81d4190>,18,14,[8 1],19,172,186,153,171
1,<environment.Job instance at 0x7f6fd83e4820>,19,16,[ 4 10],20,186,202,166,176
1,<environment.Job instance at 0x7f6f9240e960>,6,12,[6 1],7,54,66,47,54
1,<environment.Job instance at 0x7f6f9240ef50>,9,20,[5 6],10,66,86,56,57
1,<environment.Job instance at 0x7f6f923a3e10>,13,14,[5 4],14,71,85,57,71
1,<environment.Job instance at 0x7f6f923a36e0>,10,15,[10  1],11,86,101,75,72
1,<environment.Job instance at 0x7f6f92a7ab40>,0,14,[2 7],1,5,19,4,5
1,<environment.Job instance at 0x7f6fd8369140>,5,16,[6 1],6,6,22,0,6
1,<environment.Job instance at 0x7f6fdaecf960>,2,14,[5 5],3,22,36,19,8
1,<environment.Job instance at 0x7f6f92c625a0>,8,18,[1 5],9,19,37,10,9
1,<environment.Job instance at 0x7f6fd83690a0>,11,16,[10  2],12,37,53,25,28
1,<environment.Job instance at 0x7f6f92a667d0>,7,14,[9 5],8,120,134,112,120
1,<environment.Job instance at 0x7f6fd819e5a0>,12,17,[6 4],13,137,154,124,137
1,<environment.Job instance at 0x7f6fd81c20a0>,17,12,[5 1],18,2340,2352,2322,2340
1,<environment.Job instance at 0x7f6f924dd5a0>,2,16,[4 6],3,3,19,0,3
1,<environment.Job instance at 0x7f6f925e7690>,3,13,[8 1],4,19,32,15,4
1,<environment.Job instance at 0x7f6f9262aa50>,12,12,[2 5],13,66,78,53,66
1,<environment.Job instance at 0x7f6fdadff5a0>,27,18,[1 9],28,302,320,274,302
1,<environment.Job instance at 0x7f6f924ddfa0>,5,16,[ 3 10],6,320,336,314,319
1,<environment.Job instance at 0x7f6fdadffdc0>,33,16,[7 5],34,336,352,302,323
1,<environment.Job instance at 0x7f6fdadff960>,39,16,[4 8],40,368,384,328,368
1,<environment.Job instance at 0x7f6fdabb7af0>,6,17,[5 5],7,16,33,9,16
1,<environment.Job instance at 0x7f6f928b8640>,8,14,[8 5],9,41,55,32,41
1,<environment.Job instance at 0x7fd49f0b5d20>,7,13,[8 5],8,25,38,17,25
1,<environment.Job instance at 0x7fd49f0bcd20>,9,13,[9 4],10,45,58,35,45
1,<environment.Job instance at 0x7fd49f0bce10>,12,16,[ 4 10],13,58,74,45,45
1,<environment.Job instance at 0x7fd49f0bcd70>,11,15,[5 9],12,74,89,62,60
1,<environment.Job instance at 0x7fd49f0c20a0>,19,16,[7 1],20,93,109,73,93
1,<environment.Job instance at 0x7fd49f0c1370>,31,18,[ 1 10],32,257,275,225,257
1,<environment.Job instance at 0x7fd453e33b90>,0,13,[7 4],1,3,16,2,3
1,<environment.Job instance at 0x7fd453e31910>,10,14,[1 8],11,73,87,62,73
1,<environment.Job instance at 0x7fd453efcc30>,2,13,[9 4],3,3,16,0,3
1,<environment.Job instance at 0x7fd453f19500>,4,17,[3 8],5,16,33,11,8
1,<environment.Job instance at 0x7fd453f0aa50>,10,14,[6 1],11,21,35,10,21
1,<environment.Job instance at 0x7fd453f0a820>,12,16,[3 8],13,33,49,20,31
1,<environment.Job instance at 0x7fd453f36230>,1,15,[6 1],2,2,17,0,2
1,<environment.Job instance at 0x7fd45422a3c0>,6,13,[2 5],7,33,46,26,33
1,<environment.Job instance at 0x7fd45422a640>,10,17,[5 1],11,48,65,37,48
1,<environment.Job instance at 0x7fd45422a910>,2,18,[3 6],3,5,23,2,5
1,<environment.Job instance at 0x7fd499f2a1e0>,8,12,[ 5 10],9,23,35,14,16
1,<environment.Job instance at 0x7fd499deb4b0>,15,16,[6 3],16,193,209,177,193
1,<environment.Job instance at 0x7fd49997a910>,17,18,[4 7],18,194,212,176,194
1,<environment.Job instance at 0x7fd499e7bc30>,1,13,[6 5],2,2,15,0,2
1,<environment.Job instance at 0x7fd453d94b40>,3,14,[4 5],4,4,18,0,4
1,<environment.Job instance at 0x7fd45413e820>,7,15,[9 5],8,28,43,20,28
1,<environment.Job instance at 0x7fd45413eb40>,9,17,[1 7],10,43,60,33,33
1,<environment.Job instance at 0x7fd45413ebe0>,10,15,[5 1],11,43,58,32,37
1,<environment.Job instance at 0x7fd4541116e0>,26,18,[7 5],27,249,267,222,249
1,<environment.Job instance at 0x7fd4541141e0>,43,15,[ 3 10],44,464,479,420,464
1,<environment.Job instance at 0x7fd499c72500>,3,14,[1 5],4,4,18,0,4
1,<environment.Job instance at 0x7fd453fa78c0>,5,18,[1 7],6,18,36,12,9
1,<environment.Job instance at 0x7fd49998d870>,0,18,[ 2 10],1,131,149,130,131
1,<environment.Job instance at 0x7fd49e3757d0>,19,16,[ 5 10],20,157,173,137,157
1,<environment.Job instance at 0x7fd49e375f00>,21,16,[9 2],22,173,189,151,161
1,<environment.Job instance at 0x7fd454282d20>,30,17,[4 7],31,236,253,205,236
1,<environment.Job instance at 0x7fd454318f00>,5,16,[10  2],6,10,26,4,10
1,<environment.Job instance at 0x7fd4543170a0>,9,13,[8 2],10,54,67,44,54
1,<environment.Job instance at 0x7fd454317050>,8,17,[5 5],9,67,84,58,55
1,<environment.Job instance at 0x7fd4543172d0>,12,15,[9 3],13,128,143,115,128
1,<environment.Job instance at 0x7fd454317a50>,1,16,[4 6],2,2,18,0,2
1,<environment.Job instance at 0x7fd49e529cd0>,0,13,[8 3],1,147,160,146,147
1,<environment.Job instance at 0x7fd453d7d910>,17,17,[5 4],18,197,214,179,197
1,<environment.Job instance at 0x7fd4542aa050>,2,16,[6 5],3,3,19,0,3
1,<environment.Job instance at 0x7fd499fe93c0>,0,15,[10  1],1,19,34,18,8
1,<environment.Job instance at 0x7fd453d7de60>,3,14,[5 4],4,34,48,30,20
1,<environment.Job instance at 0x7fd4543ae9b0>,9,16,[9 2],10,69,85,59,69
1,<environment.Job instance at 0x7fd45438a050>,15,12,[6 4],16,96,108,80,96
1,<environment.Job instance at 0x7fd49e3f0e10>,1,15,[7 3],2,3,18,1,3
1,<environment.Job instance at 0x7fd4544d4a50>,5,14,[4 7],6,36,50,30,36
1,<environment.Job instance at 0x7fd45439bf50>,12,18,[5 4],13,70,88,57,70
1,<environment.Job instance at 0x7fd49e7e6a00>,14,13,[1 6],15,400,413,385,400
1,<environment.Job instance at 0x7fd453f66910>,7,17,[7 2],8,8,25,0,8
1,<environment.Job instance at 0x7fd453f66190>,9,13,[7 2],10,25,38,15,13
1,<environment.Job instance at 0x7fd453f66500>,8,18,[ 4 10],9,38,56,29,34
1,<environment.Job instance at 0x7fd453f66640>,16,16,[4 7],17,75,91,58,75
1,<environment.Job instance at 0x7fd49e776320>,0,13,[9 1],1,5,18,4,5
1,<environment.Job instance at 0x7fd4543f9b40>,5,12,[3 5],6,18,30,12,6
1,<environment.Job instance at 0x7fd4543cedc0>,3,15,[10  1],4,52,67,48,52
1,<environment.Job instance at 0x7fd49f0c12d0>,7,13,[5 8],8,127,140,119,127
1,<environment.Job instance at 0x7fd45441a4b0>,0,17,[2 9],1,140,157,139,132
1,<environment.Job instance at 0x7fd453cd4c30>,16,12,[10  1],17,157,169,140,148
1,<environment.Job instance at 0x7fd453cd40f0>,17,17,[4 7],18,169,186,151,158
1,<environment.Job instance at 0x7fd49e694280>,4,12,[5 1],5,6,18,1,6
1,<environment.Job instance at 0x7fd453e95eb0>,6,12,[4 8],7,7,19,0,7
1,<environment.Job instance at 0x7fd454270be0>,0,18,[3 9],1,19,37,18,10
1,<environment.Job instance at 0x7fd499aa0820>,12,12,[1 6],13,37,49,24,35
1,<environment.Job instance at 0x7fd499aa0cd0>,13,17,[5 5],14,49,66,35,37
1,<environment.Job instance at 0x7fd49eb20640>,0,17,[10  3],1,56,73,55,56
1,<environment.Job instance at 0x7f7d9219e280>,0,13,[9 3],1,3,16,2,3
1,<environment.Job instance at 0x7f7d8ad8e2d0>,14,13,[7 3],15,120,133,105,120
1,<environment.Job instance at 0x7f7d8ad987d0>,2,16,[ 4 10],3,5,21,2,5
