iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x148c32d70140>,7,3,[5 1],8,10,13,2,10
1,<environment.Job instance at 0x148c32cca910>,10,1,[7 1],11,13,14,2,12
1,<environment.Job instance at 0x148c32d0e230>,17,2,[7 1],18,20,22,2,20
1,<environment.Job instance at 0x148c32d03370>,19,1,[ 2 10],20,22,23,2,20
1,<environment.Job instance at 0x148c32d19cd0>,20,1,[1 7],21,21,22,0,21
1,<environment.Job instance at 0x148c32cf6910>,23,17,[1 5],24,26,43,2,26
1,<environment.Job instance at 0x148c32d0b730>,25,1,[1 5],26,27,28,1,27
1,<environment.Job instance at 0x148c32cea870>,26,2,[2 6],27,43,45,16,27
1,<environment.Job instance at 0x148c32cf94b0>,28,3,[2 8],29,45,48,16,29
1,<environment.Job instance at 0x148c32ceb4b0>,32,2,[2 9],33,48,50,15,33
1,<environment.Job instance at 0x148c32c31d70>,33,2,[9 1],34,35,37,1,35
1,<environment.Job instance at 0x148c32c44f00>,31,1,[5 1],32,37,38,5,36
1,<environment.Job instance at 0x148c32c4a4b0>,37,3,[2 5],38,38,41,0,38
1,<environment.Job instance at 0x148c32c4ad20>,38,1,[1 7],39,50,51,11,39
1,<environment.Job instance at 0x148c32c4b190>,41,1,[8 1],42,42,43,0,42
1,<environment.Job instance at 0x148c32c4bf00>,40,14,[2 5],41,51,65,10,42
1,<environment.Job instance at 0x148c32c4b5a0>,42,1,[ 1 10],43,65,66,22,46
1,<environment.Job instance at 0x148c32c54370>,48,14,[5 1],49,66,80,17,55
1,<environment.Job instance at 0x148c2afb9fa0>,4,16,[8 1],5,6,22,1,6
1,<environment.Job instance at 0x148c2afbd140>,9,18,[1 7],10,10,28,0,10
1,<environment.Job instance at 0x148c2afbd640>,14,1,[1 9],15,28,29,13,19
1,<environment.Job instance at 0x148c2afbd730>,13,24,[2 7],14,29,53,15,28
1,<environment.Job instance at 0x148c2afbdc80>,21,1,[2 9],22,53,54,31,36
1,<environment.Job instance at 0x148c2afbf0f0>,24,1,[8 2],25,36,37,11,36
1,<environment.Job instance at 0x148c2afbddc0>,19,2,[8 2],20,40,42,20,40
1,<environment.Job instance at 0x148c2afbf320>,27,3,[1 6],28,54,57,26,42
1,<environment.Job instance at 0x148c2afbf4b0>,30,1,[9 2],31,54,55,23,45
1,<environment.Job instance at 0x148c2afbfc30>,34,2,[5 2],35,48,50,13,48
1,<environment.Job instance at 0x148c2afbf820>,33,3,[10  2],34,57,60,23,48
1,<environment.Job instance at 0x148c2afbfe60>,36,14,[5 2],37,60,74,23,54
1,<environment.Job instance at 0x148c2afbdb40>,18,18,[1 7],19,60,78,41,55
1,<environment.Job instance at 0x148c2afc13c0>,41,2,[1 5],42,78,80,36,58
