iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x7f549f6d1d20>,7,14,[5 1],8,25,39,17,10
1,<environment.Job instance at 0x7f549f6d50a0>,13,13,[1 8],14,35,48,21,35
1,<environment.Job instance at 0x7f549f6d5140>,14,12,[3 7],15,48,60,33,35
1,<environment.Job instance at 0x7f549f6d5410>,16,12,[1 8],17,60,72,43,43
1,<environment.Job instance at 0x7f54a2775a50>,7,3,[8 4],8,8,11,0,8
1,<environment.Job instance at 0x7f54a2775190>,11,2,[9 2],12,12,14,0,12
1,<environment.Job instance at 0x7f549ee60be0>,13,15,[1 5],14,19,34,5,19
1,<environment.Job instance at 0x7f54a29ab640>,14,12,[6 1],15,19,31,4,19
1,<environment.Job instance at 0x7f54a29ab910>,19,13,[7 2],20,41,54,21,41
1,<environment.Job instance at 0x7f54a29a2c30>,21,1,[8 2],22,54,55,32,41
1,<environment.Job instance at 0x7f54a29a25f0>,22,14,[9 1],23,55,69,32,41
1,<environment.Job instance at 0x7f54a29a2780>,23,3,[10  4],24,69,72,45,43
1,<environment.Job instance at 0x7f54a29a2aa0>,26,13,[1 5],27,43,56,16,43
1,<environment.Job instance at 0x7f54a29a2dc0>,24,1,[6 2],25,72,73,47,46
1,<environment.Job instance at 0x7f54639c9500>,1,1,[9 4],2,2,3,0,2
1,<environment.Job instance at 0x7f54a29a2dc0>,4,17,[5 4],5,5,22,0,5
1,<environment.Job instance at 0x7f54639caa50>,3,17,[5 6],4,7,24,3,7
1,<environment.Job instance at 0x7f5463a089b0>,14,12,[6 1],15,24,36,9,21
1,<environment.Job instance at 0x7f54639c9190>,0,18,[7 5],1,36,54,35,25
1,<environment.Job instance at 0x7f5463a08be0>,16,15,[9 2],17,54,69,37,40
1,<environment.Job instance at 0x7f5463ec54b0>,0,13,[2 6],1,7,20,6,7
1,<environment.Job instance at 0x7f5463b37780>,5,14,[3 8],6,20,34,14,17
1,<environment.Job instance at 0x7f5463ec50f0>,1,16,[1 9],2,34,50,32,21
1,<environment.Job instance at 0x7f5463aa0c30>,19,16,[3 5],20,50,66,30,37
1,<environment.Job instance at 0x7f5463aa0690>,21,14,[5 3],22,50,64,28,37
1,<environment.Job instance at 0x7f5463db7a00>,12,17,[10  4],13,26,43,13,26
1,<environment.Job instance at 0x7f5463db7b40>,14,13,[5 9],15,43,56,28,27
1,<environment.Job instance at 0x7f5463db7f50>,21,1,[8 3],22,56,57,34,44
1,<environment.Job instance at 0x7f5463dd0320>,23,15,[5 6],24,57,72,33,44
1,<environment.Job instance at 0x7f54a212f050>,1,3,[1 8],2,2,5,0,2
1,<environment.Job instance at 0x7f5463dd0230>,2,13,[2 5],3,5,18,2,3
1,<environment.Job instance at 0x7f54a212f370>,3,14,[3 5],4,5,19,1,4
1,<environment.Job instance at 0x7f54a212fa50>,4,17,[1 9],5,19,36,14,19
1,<environment.Job instance at 0x7f549ed77eb0>,17,14,[3 5],18,36,50,18,21
1,<environment.Job instance at 0x7f549f74aa00>,1,2,[3 8],2,2,4,0,2
1,<environment.Job instance at 0x7f549f74a960>,0,17,[4 5],1,4,21,3,3
1,<environment.Job instance at 0x7f5463b5eaf0>,4,1,[3 8],5,21,22,16,5
1,<environment.Job instance at 0x7f5463b5eb40>,3,13,[8 3],4,22,35,18,6
1,<environment.Job instance at 0x7f549ed875a0>,12,2,[7 1],13,35,37,22,15
1,<environment.Job instance at 0x7f54a1dbebe0>,15,2,[4 6],16,37,39,21,22
1,<environment.Job instance at 0x7f54a1dbeb90>,16,2,[6 5],17,39,41,22,22
1,<environment.Job instance at 0x7f5463f488c0>,18,3,[5 1],19,41,44,22,23
1,<environment.Job instance at 0x7f549ed0ce60>,7,17,[7 5],8,44,61,36,32
1,<environment.Job instance at 0x7f549f808c30>,26,15,[6 2],27,61,76,34,47
1,<environment.Job instance at 0x7f549ed0ccd0>,1,14,[3 6],2,4,18,2,4
1,<environment.Job instance at 0x7f54a1d23230>,2,15,[7 3],3,8,23,5,8
1,<environment.Job instance at 0x7f54639c88c0>,8,16,[3 6],9,18,34,9,12
1,<environment.Job instance at 0x7f5463af9d20>,15,12,[2 5],16,34,46,18,17
1,<environment.Job instance at 0x7f5463aeceb0>,13,12,[8 5],14,34,46,20,18
1,<environment.Job instance at 0x7f5463aff8c0>,24,2,[4 8],25,46,48,21,34
1,<environment.Job instance at 0x7f5463aff280>,26,15,[4 9],27,48,63,21,45
1,<environment.Job instance at 0x7f549ed23230>,5,12,[4 7],6,7,19,1,7
1,<environment.Job instance at 0x7f5463d08eb0>,9,17,[5 1],10,10,27,0,10
1,<environment.Job instance at 0x7f5463d08e10>,8,14,[2 7],9,19,33,10,12
1,<environment.Job instance at 0x7f5463d083c0>,12,13,[8 1],13,27,40,14,14
1,<environment.Job instance at 0x7f549fb140a0>,16,13,[1 6],17,33,46,16,24
1,<environment.Job instance at 0x7f5463d08410>,11,18,[5 7],12,46,64,34,36
1,<environment.Job instance at 0x7f549ed4b500>,19,3,[9 3],20,40,43,20,36
1,<environment.Job instance at 0x7f549ed4b190>,22,13,[3 9],23,64,77,41,48
1,<environment.Job instance at 0x7f54a1f7e500>,0,1,[2 9],1,3,4,2,3
1,<environment.Job instance at 0x7f549ed4b0a0>,1,3,[9 3],2,4,7,2,4
1,<environment.Job instance at 0x7f549f727d20>,6,2,[9 2],7,7,9,0,7
1,<environment.Job instance at 0x7f549ec95cd0>,7,2,[5 2],8,9,11,1,8
1,<environment.Job instance at 0x7f549ec95f00>,8,2,[6 5],9,11,13,2,9
1,<environment.Job instance at 0x7f549f727410>,10,13,[3 8],11,14,27,3,14
1,<environment.Job instance at 0x7f549ed4b9b0>,3,13,[9 5],4,27,40,23,15
1,<environment.Job instance at 0x7f549ec95fa0>,17,13,[6 5],18,40,53,22,25
1,<environment.Job instance at 0x7f549fa21320>,21,14,[1 9],22,53,67,31,39
1,<environment.Job instance at 0x7f5464029e60>,2,3,[ 3 10],3,3,6,0,3
1,<environment.Job instance at 0x7f5463e3dfa0>,3,15,[6 5],4,6,21,2,6
1,<environment.Job instance at 0x7f549fa21320>,6,14,[7 5],7,21,35,14,7
1,<environment.Job instance at 0x7f5463f58c80>,8,14,[3 8],9,35,49,26,25
1,<environment.Job instance at 0x7f549f9587d0>,15,16,[4 5],16,49,65,33,36
1,<environment.Job instance at 0x7f54a21730f0>,21,15,[3 5],22,49,64,27,37
1,<environment.Job instance at 0x7f54a1cbdc80>,6,16,[2 6],7,8,24,1,8
1,<environment.Job instance at 0x7f54a1cbd5a0>,8,14,[6 4],9,9,23,0,9
1,<environment.Job instance at 0x7f54a1cbd140>,14,14,[7 5],15,24,38,9,15
1,<environment.Job instance at 0x7f54a1c9fa00>,19,14,[9 5],20,38,52,18,26
1,<environment.Job instance at 0x7f54a1c9f3c0>,13,18,[ 1 10],14,52,70,38,46
1,<environment.Job instance at 0x7f549f833050>,1,3,[5 9],2,3,6,1,3
1,<environment.Job instance at 0x7f549f8685f0>,3,3,[5 5],4,6,9,2,4
1,<environment.Job instance at 0x7f549ee21230>,8,17,[2 6],9,9,26,0,9
1,<environment.Job instance at 0x7f549f868f00>,5,13,[3 9],6,26,39,20,11
1,<environment.Job instance at 0x7f549ee21a50>,15,13,[8 5],16,39,52,23,25
1,<environment.Job instance at 0x7f549ee210a0>,17,14,[2 5],18,39,53,21,36
1,<environment.Job instance at 0x7f549ee21870>,18,16,[6 5],19,52,68,33,39
1,<environment.Job instance at 0x7f549f7e4a50>,22,15,[2 5],23,53,68,30,40
1,<environment.Job instance at 0x7f54a1c9f500>,1,2,[5 7],2,2,4,0,2
1,<environment.Job instance at 0x7f549f7e4b40>,2,1,[4 6],3,4,5,1,3
1,<environment.Job instance at 0x7f5463d0c550>,3,1,[4 9],4,5,6,1,4
1,<environment.Job instance at 0x7f5463d0cb40>,5,3,[9 2],6,8,11,2,8
1,<environment.Job instance at 0x7f5463d0c640>,8,3,[3 9],9,11,14,2,10
1,<environment.Job instance at 0x7f5463d0ca00>,7,3,[10  4],8,15,18,7,15
1,<environment.Job instance at 0x7f5463d0c140>,0,17,[2 6],1,18,35,17,16
1,<environment.Job instance at 0x7f549ec88820>,17,2,[ 2 10],18,35,37,17,21
1,<environment.Job instance at 0x7f549ec88550>,15,3,[10  4],16,37,40,21,26
1,<environment.Job instance at 0x7f5463cf20a0>,19,16,[5 3],20,40,56,20,28
1,<environment.Job instance at 0x7f549ec88410>,16,14,[1 7],17,40,54,23,29
1,<environment.Job instance at 0x7f5463cf2460>,23,16,[8 5],24,56,72,32,44
1,<environment.Job instance at 0x7f549eddd050>,1,12,[1 8],2,4,16,2,4
1,<environment.Job instance at 0x7f54637b6730>,4,17,[5 1],5,5,22,0,5
1,<environment.Job instance at 0x7f5463d0c050>,3,16,[5 3],4,16,32,12,10
1,<environment.Job instance at 0x7f549edf4fa0>,10,13,[5 3],11,22,35,11,11
1,<environment.Job instance at 0x7f549edb9140>,11,3,[5 2],12,32,35,20,12
1,<environment.Job instance at 0x7f549edf4f50>,9,12,[4 6],10,35,47,25,18
1,<environment.Job instance at 0x7f549edb9780>,18,2,[5 8],19,47,49,28,24
1,<environment.Job instance at 0x7f549edb9320>,15,16,[9 4],16,49,65,33,37
1,<environment.Job instance at 0x7f5463d7a320>,3,3,[8 4],4,6,9,2,6
