iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x7f050dade870>,4,14,[1 6],5,-1,20,-1,6
1,<environment.Job instance at 0x7f050dadea50>,7,25,[6 2],8,-1,33,-1,8
1,<environment.Job instance at 0x7f0517130af0>,5,24,[1 5],6,-1,32,-1,8
1,<environment.Job instance at 0x7f050dae20f0>,15,18,[2 8],16,-1,41,-1,23
1,<environment.Job instance at 0x7f050dae4be0>,0,28,[9 3],1,-1,29,-1,1
1,<environment.Job instance at 0x7f050dae4c80>,1,22,[11  3],2,-1,24,-1,2
1,<environment.Job instance at 0x7f050dae4d70>,3,3,[ 4 14],4,-1,7,-1,4
1,<environment.Job instance at 0x7f050dae8050>,8,22,[14  3],9,-1,31,-1,9
1,<environment.Job instance at 0x7f050dae8370>,9,18,[ 2 13],10,-1,28,-1,10
1,<environment.Job instance at 0x7f050dae8410>,10,18,[ 3 11],11,-1,29,-1,11
1,<environment.Job instance at 0x7f050dae8640>,13,28,[ 4 14],14,-1,42,-1,14
1,<environment.Job instance at 0x7f050dae4e10>,5,24,[1 5],6,-1,43,-1,19
1,<environment.Job instance at 0x7f050dae80a0>,7,25,[6 2],8,-1,50,-1,25
1,<environment.Job instance at 0x7f050dae8280>,17,28,[ 5 10],18,-1,54,-1,26
1,<environment.Job instance at 0x7f050dae8780>,18,3,[ 4 13],19,-1,29,-1,26
1,<environment.Job instance at 0x7f050dae88c0>,19,14,[ 3 11],20,-1,40,-1,26
1,<environment.Job instance at 0x7f050dae8960>,20,1,[13  5],21,-1,27,-1,26
1,<environment.Job instance at 0x7f050dae8aa0>,23,27,[ 1 14],24,-1,53,-1,26
1,<environment.Job instance at 0x7f050dae8d70>,25,27,[8 1],26,-1,67,-1,40
1,<environment.Job instance at 0x7f050dae8e60>,26,26,[5 5],27,-1,69,-1,43
1,<environment.Job instance at 0x7f050daeb190>,29,25,[ 4 11],30,-1,68,-1,43
1,<environment.Job instance at 0x7f050daeb050>,30,22,[ 5 13],31,-1,65,-1,43
1,<environment.Job instance at 0x7f050dae89b0>,28,25,[5 7],29,-1,68,-1,43
1,<environment.Job instance at 0x7f050daeb320>,33,1,[11  3],34,-1,44,-1,43
1,<environment.Job instance at 0x7f050daeb0f0>,31,27,[4 8],32,-1,72,-1,45
1,<environment.Job instance at 0x7f050daeb5a0>,37,13,[ 3 14],38,-1,58,-1,45
1,<environment.Job instance at 0x7f050daeb640>,38,28,[ 2 12],39,-1,73,-1,45
1,<environment.Job instance at 0x7f050daeb820>,40,24,[5 6],41,-1,71,-1,47
1,<environment.Job instance at 0x7f050daeb8c0>,42,27,[5 2],43,-1,74,-1,47
1,<environment.Job instance at 0x7f050d5d2aa0>,4,17,[5 7],5,-1,27,-1,10
1,<environment.Job instance at 0x7f050d5d2dc0>,10,17,[1 6],11,-1,28,-1,11
1,<environment.Job instance at 0x7f050d5d2c80>,9,14,[2 7],10,-1,31,-1,17
1,<environment.Job instance at 0x7f050d5d29b0>,6,20,[ 3 10],7,-1,37,-1,17
1,<environment.Job instance at 0x7f050d5d2fa0>,14,20,[10  2],15,-1,37,-1,17
1,<environment.Job instance at 0x7f050d5d8280>,16,13,[ 2 14],17,-1,30,-1,17
1,<environment.Job instance at 0x7f050d5d2a00>,3,27,[8 5],4,-1,44,-1,17
1,<environment.Job instance at 0x7f050d5d8050>,13,14,[8 1],14,-1,31,-1,17
1,<environment.Job instance at 0x7f050d754870>,17,18,[3 8],18,-1,36,-1,18
1,<environment.Job instance at 0x7f050d641aa0>,21,21,[10  2],22,-1,46,-1,25
1,<environment.Job instance at 0x7f050d5d8370>,18,27,[ 1 10],19,-1,52,-1,25
1,<environment.Job instance at 0x7f050d6e9aa0>,25,14,[5 1],26,-1,40,-1,26
1,<environment.Job instance at 0x7f050d6d5050>,22,28,[5 1],23,-1,54,-1,26
1,<environment.Job instance at 0x7f050d5d2af0>,8,18,[2 8],9,-1,46,-1,28
1,<environment.Job instance at 0x7f050d6e9e60>,26,14,[ 4 11],27,-1,42,-1,28
1,<environment.Job instance at 0x7f050d616320>,28,13,[8 5],29,-1,42,-1,29
1,<environment.Job instance at 0x7f050d6a7550>,27,19,[4 8],28,-1,57,-1,38
1,<environment.Job instance at 0x7f050d5a16e0>,32,15,[5 9],33,-1,55,-1,40
1,<environment.Job instance at 0x7f050d5a1a50>,34,20,[13  1],35,-1,60,-1,40
1,<environment.Job instance at 0x7f050d5a15f0>,39,21,[ 1 11],40,-1,61,-1,40
1,<environment.Job instance at 0x7f050d5a1140>,38,2,[ 3 10],39,-1,42,-1,40
1,<environment.Job instance at 0x7f050d5a1640>,35,18,[ 3 14],36,-1,59,-1,41
1,<environment.Job instance at 0x7f050d5a1190>,40,16,[7 1],41,-1,57,-1,41
1,<environment.Job instance at 0x7f050d602c80>,43,22,[10  2],44,-1,66,-1,44
1,<environment.Job instance at 0x7f050d602af0>,44,12,[5 6],45,-1,57,-1,45
1,<environment.Job instance at 0x7f050d602b90>,46,25,[8 5],47,-1,72,-1,47
1,<environment.Job instance at 0x7f050d6027d0>,47,17,[3 5],48,-1,65,-1,48
1,<environment.Job instance at 0x7f050daebe10>,0,16,[ 2 11],1,-1,17,-1,1
1,<environment.Job instance at 0x7f050daebdc0>,1,16,[12  2],2,-1,18,-1,2
1,<environment.Job instance at 0x7f050daebb90>,3,27,[8 5],4,-1,31,-1,4
1,<environment.Job instance at 0x7f050daeb780>,5,13,[13  1],6,-1,19,-1,6
1,<environment.Job instance at 0x7f050daeb550>,11,23,[1 5],12,-1,45,-1,22
1,<environment.Job instance at 0x7f050daeb0a0>,16,13,[ 2 14],17,-1,38,-1,25
1,<environment.Job instance at 0x7f050dae8f50>,20,13,[ 3 12],21,-1,55,-1,42
1,<environment.Job instance at 0x7f050dae8b90>,22,28,[5 1],23,-1,72,-1,44
1,<environment.Job instance at 0x7f050d2395f0>,0,19,[8 2],1,-1,21,-1,2
1,<environment.Job instance at 0x7f050d239320>,2,27,[5 6],3,-1,30,-1,3
1,<environment.Job instance at 0x7f050d239820>,2,27,[5 6],3,-1,30,-1,3
1,<environment.Job instance at 0x7f050d244960>,3,24,[12  3],4,-1,28,-1,4
1,<environment.Job instance at 0x7f050d244f00>,4,22,[12  5],5,-1,27,-1,5
1,<environment.Job instance at 0x7f050d244500>,5,18,[12  4],6,-1,24,-1,6
1,<environment.Job instance at 0x7f050d2444b0>,6,17,[ 5 13],7,-1,24,-1,7
1,<environment.Job instance at 0x7f050d244370>,7,23,[14  4],8,-1,31,-1,8
1,<environment.Job instance at 0x7f050d2445f0>,12,26,[ 5 12],13,-1,39,-1,13
1,<environment.Job instance at 0x7f050d2445a0>,14,15,[12  1],15,-1,35,-1,20
1,<environment.Job instance at 0x7f050d244e10>,15,14,[ 2 11],16,-1,34,-1,20
1,<environment.Job instance at 0x7f050d446230>,17,3,[ 1 12],18,-1,23,-1,20
1,<environment.Job instance at 0x7f050d446eb0>,19,14,[ 3 14],20,-1,35,-1,21
1,<environment.Job instance at 0x7f050d446320>,22,27,[2 6],23,-1,60,-1,33
1,<environment.Job instance at 0x7f050d446b90>,23,24,[ 2 14],24,-1,57,-1,33
1,<environment.Job instance at 0x7f050d446be0>,25,1,[ 3 12],26,-1,34,-1,33
1,<environment.Job instance at 0x7f050d446690>,26,18,[13  4],27,-1,51,-1,33
1,<environment.Job instance at 0x7f050d4465a0>,27,1,[ 4 11],28,-1,34,-1,33
1,<environment.Job instance at 0x7f050d446140>,28,23,[ 2 14],29,-1,56,-1,33
1,<environment.Job instance at 0x7f050e670eb0>,9,17,[3 7],10,-1,28,-1,11
1,<environment.Job instance at 0x7f050e670f50>,11,18,[1 9],12,-1,30,-1,12
1,<environment.Job instance at 0x7f050e65a050>,12,22,[5 3],13,-1,35,-1,13
1,<environment.Job instance at 0x7f050d244140>,10,25,[9 3],11,-1,38,-1,13
1,<environment.Job instance at 0x7f050e65a460>,17,21,[1 9],18,-1,41,-1,20
1,<environment.Job instance at 0x7f050e65a690>,21,22,[2 9],22,-1,44,-1,22
