iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x15452ed111e0>,3,2,[1 7],6,8,10,2,8
1,<environment.Job instance at 0x15452d995b90>,6,16,[2 7],9,10,26,1,9
1,<environment.Job instance at 0x15452ed115f0>,2,18,[ 1 10],5,26,44,21,18
1,<environment.Job instance at 0x15452dc43c80>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x15452ed110a0>,1,2,[ 2 10],2,14,16,12,4
1,<environment.Job instance at 0x15452cbda3c0>,5,13,[1 5],7,16,29,9,8
1,<environment.Job instance at 0x15452cbc7500>,2,1,[5 2],5,8,9,3,8
1,<environment.Job instance at 0x15452b83b050>,6,3,[2 6],9,10,13,1,10
1,<environment.Job instance at 0x15452cbc75f0>,3,3,[8 1],6,13,16,7,13
1,<environment.Job instance at 0x1545266996e0>,3,3,[2 8],7,9,12,2,9
1,<environment.Job instance at 0x15452ba69780>,2,3,[9 1],6,14,17,8,14
1,<environment.Job instance at 0x15452669b0f0>,0,3,[1 8],1,2,5,1,2
1,<environment.Job instance at 0x15452ba69780>,4,3,[9 2],5,6,9,1,6
1,<environment.Job instance at 0x15452d9cfdc0>,6,3,[1 6],8,8,11,0,8
1,<environment.Job instance at 0x15452d9cf140>,7,2,[2 7],9,24,26,15,24
1,<environment.Job instance at 0x15452d30e4b0>,0,17,[ 1 10],3,4,21,1,4
1,<environment.Job instance at 0x15452a8e8640>,3,2,[1 7],6,21,23,15,10
1,<environment.Job instance at 0x15452953a500>,5,13,[1 5],7,7,20,0,7
1,<environment.Job instance at 0x15452953a410>,4,3,[6 2],6,15,18,9,15
1,<environment.Job instance at 0x15452a987910>,3,28,[1 9],5,27,55,22,27
1,<environment.Job instance at 0x15452953ae60>,2,1,[5 2],5,6,7,1,6
1,<environment.Job instance at 0x15452e1c7cd0>,6,3,[2 6],9,9,12,0,9
1,<environment.Job instance at 0x15452953afa0>,1,3,[6 1],3,11,14,8,11
1,<environment.Job instance at 0x154530f041e0>,2,3,[9 1],6,11,14,5,11
1,<environment.Job instance at 0x154527336190>,0,3,[1 8],1,1,4,0,1
1,<environment.Job instance at 0x15452c400820>,5,3,[10  2],7,7,10,0,7
1,<environment.Job instance at 0x1545273367d0>,3,2,[5 1],4,10,12,6,8
1,<environment.Job instance at 0x1545273365f0>,2,16,[9 1],3,17,33,14,17
1,<environment.Job instance at 0x15452be9e1e0>,0,17,[ 1 10],3,5,22,2,5
1,<environment.Job instance at 0x15452ce415a0>,6,16,[2 7],9,22,38,13,9
1,<environment.Job instance at 0x15452ceaf410>,4,2,[6 1],7,22,24,15,17
1,<environment.Job instance at 0x15452be78f50>,2,18,[ 1 10],5,38,56,33,36
1,<environment.Job instance at 0x15452936d190>,5,13,[1 5],7,7,20,0,7
1,<environment.Job instance at 0x15452d936f50>,4,3,[6 2],6,15,18,9,15
1,<environment.Job instance at 0x15452d9365a0>,3,28,[1 9],5,42,70,37,42
1,<environment.Job instance at 0x1545294f9c30>,2,1,[5 2],5,8,9,3,8
1,<environment.Job instance at 0x15452bc9b230>,4,21,[7 1],7,9,30,2,9
1,<environment.Job instance at 0x154526ef3640>,6,3,[2 6],9,12,15,3,12
1,<environment.Job instance at 0x15452bd84960>,1,1,[6 1],4,5,6,1,5
1,<environment.Job instance at 0x15452bd84e60>,2,3,[9 1],6,8,11,2,8
1,<environment.Job instance at 0x154527fbe9b0>,4,2,[1 9],8,10,12,2,10
1,<environment.Job instance at 0x154527fbe820>,5,13,[1 6],9,12,25,3,10
1,<environment.Job instance at 0x15452bd84370>,3,3,[2 8],7,28,31,21,28
1,<environment.Job instance at 0x15452c07f690>,3,2,[5 1],4,5,7,1,5
1,<environment.Job instance at 0x15452c07feb0>,4,3,[9 2],5,7,10,2,5
1,<environment.Job instance at 0x15452c07fa50>,5,3,[10  2],7,10,13,3,8
1,<environment.Job instance at 0x15452c07fa00>,7,2,[2 7],9,13,15,4,13
1,<environment.Job instance at 0x154527fcf050>,1,3,[8 1],2,26,29,24,26
1,<environment.Job instance at 0x154526fd7e10>,0,17,[ 1 10],3,5,22,2,5
1,<environment.Job instance at 0x154526fd7be0>,3,2,[1 7],6,22,24,16,7
1,<environment.Job instance at 0x15452c0b50f0>,6,16,[2 7],9,24,40,15,12
1,<environment.Job instance at 0x154526fd72d0>,2,18,[ 1 10],5,41,59,36,41
1,<environment.Job instance at 0x154526b908c0>,5,13,[1 5],7,7,20,0,7
1,<environment.Job instance at 0x154526b90dc0>,6,1,[1 7],8,20,21,12,8
1,<environment.Job instance at 0x15452bc43be0>,2,3,[7 2],4,11,14,7,11
1,<environment.Job instance at 0x15452665acd0>,1,3,[6 1],3,5,8,2,5
1,<environment.Job instance at 0x15452665a640>,2,1,[5 2],5,8,9,3,5
1,<environment.Job instance at 0x15452665ad20>,6,3,[2 6],9,9,12,0,9
1,<environment.Job instance at 0x15452665a780>,3,3,[8 1],6,27,30,21,27
1,<environment.Job instance at 0x154526afb320>,2,3,[9 1],6,7,10,1,7
1,<environment.Job instance at 0x154526afb9b0>,3,3,[2 8],7,10,13,3,10
1,<environment.Job instance at 0x15452ac40dc0>,0,3,[1 8],1,2,5,1,2
1,<environment.Job instance at 0x15452ac40820>,3,2,[5 1],4,6,8,2,6
1,<environment.Job instance at 0x15452b4202d0>,5,3,[10  2],7,9,12,2,9
1,<environment.Job instance at 0x154526367cd0>,1,3,[8 1],2,12,15,10,11
1,<environment.Job instance at 0x15452e2194b0>,1,2,[2 5],4,4,6,0,4
1,<environment.Job instance at 0x15452896f370>,4,2,[6 1],7,7,9,0,7
1,<environment.Job instance at 0x1545270d9230>,3,2,[1 7],6,10,12,4,10
1,<environment.Job instance at 0x15452896f690>,2,18,[ 1 10],5,83,101,78,83
1,<environment.Job instance at 0x15452d5d0690>,2,3,[7 2],4,4,7,0,4
1,<environment.Job instance at 0x154528a6b6e0>,1,2,[ 2 10],2,7,9,5,7
1,<environment.Job instance at 0x15452b150f00>,5,13,[1 5],7,9,22,2,7
