iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x15452ed115f0>,2,3,[7 2],4,4,7,0,4
1,<environment.Job instance at 0x15452b83b690>,4,21,[7 1],7,7,28,0,7
1,<environment.Job instance at 0x15452cbc7cd0>,1,3,[6 1],3,8,11,5,8
1,<environment.Job instance at 0x15452b83b9b0>,5,22,[8 2],8,11,33,3,8
1,<environment.Job instance at 0x15452b9324b0>,1,1,[6 1],4,7,8,3,7
1,<environment.Job instance at 0x154526699730>,4,2,[1 9],8,9,11,1,9
1,<environment.Job instance at 0x154526699eb0>,3,2,[5 1],4,7,9,3,7
1,<environment.Job instance at 0x15452d9cff50>,5,3,[10  2],7,16,19,9,16
1,<environment.Job instance at 0x15452d30e7d0>,1,2,[2 5],4,5,7,1,5
1,<environment.Job instance at 0x15452953aeb0>,4,21,[7 1],7,7,28,0,7
1,<environment.Job instance at 0x154526c64e60>,5,22,[8 2],8,8,30,0,8
1,<environment.Job instance at 0x15452953ab40>,1,1,[6 1],4,10,11,6,10
1,<environment.Job instance at 0x15452b7da5a0>,4,3,[9 2],5,5,8,0,5
1,<environment.Job instance at 0x15452b7da320>,6,3,[1 6],8,8,11,0,8
1,<environment.Job instance at 0x15452be78f00>,1,2,[2 5],4,5,7,1,5
1,<environment.Job instance at 0x1545294f9500>,5,22,[8 2],8,8,30,0,8
1,<environment.Job instance at 0x1545269579b0>,1,3,[6 1],3,23,26,20,23
1,<environment.Job instance at 0x154527fcff50>,2,16,[9 1],3,5,21,2,5
1,<environment.Job instance at 0x154526fd70f0>,1,2,[2 5],4,12,14,8,12
1,<environment.Job instance at 0x15452bc43500>,1,2,[ 2 10],2,7,9,5,7
1,<environment.Job instance at 0x15452c3fea00>,4,3,[6 2],6,7,10,1,7
1,<environment.Job instance at 0x154526627d20>,3,28,[1 9],5,9,37,4,8
1,<environment.Job instance at 0x15452665aeb0>,4,21,[7 1],7,7,28,0,7
1,<environment.Job instance at 0x154528478eb0>,5,22,[8 2],8,8,30,0,8
1,<environment.Job instance at 0x154526afb960>,1,1,[6 1],4,8,9,4,8
1,<environment.Job instance at 0x15452aae5050>,7,2,[2 7],9,28,30,19,28
1,<environment.Job instance at 0x15452d5d0a50>,3,28,[1 9],5,27,55,22,27
1,<environment.Job instance at 0x15452a260b90>,5,22,[8 2],8,9,31,1,9
1,<environment.Job instance at 0x15452b1491e0>,4,21,[7 1],7,132,153,125,132
1,<environment.Job instance at 0x1545288d9140>,4,21,[7 1],7,7,28,0,7
1,<environment.Job instance at 0x154528a939b0>,2,16,[9 1],3,30,46,27,30
1,<environment.Job instance at 0x1545335fec80>,5,3,[9 1],8,22,25,14,22
1,<environment.Job instance at 0x154527a52b90>,5,22,[8 2],8,9,31,1,9
1,<environment.Job instance at 0x15452b775370>,7,2,[2 7],9,9,11,0,9
1,<environment.Job instance at 0x15452dad4690>,2,3,[7 2],4,5,8,1,5
1,<environment.Job instance at 0x154526d88730>,4,3,[6 2],6,6,9,0,6
1,<environment.Job instance at 0x154526d885a0>,3,28,[1 9],5,7,35,2,7
1,<environment.Job instance at 0x15452ea73f00>,2,16,[9 1],3,4,20,1,4
1,<environment.Job instance at 0x154528095640>,6,3,[1 6],8,9,12,1,9
1,<environment.Job instance at 0x154e3324b050>,1,2,[2 5],4,4,6,0,4
1,<environment.Job instance at 0x154e35507f50>,2,18,[ 1 10],5,7,25,2,7
1,<environment.Job instance at 0x154e354a8eb0>,0,13,[ 2 10],1,2,15,1,2
1,<environment.Job instance at 0x154e354065a0>,1,2,[ 2 10],2,15,17,13,4
1,<environment.Job instance at 0x154e3468b050>,4,21,[7 1],7,7,28,0,7
1,<environment.Job instance at 0x154e3550a460>,1,3,[6 1],3,9,12,6,9
1,<environment.Job instance at 0x154e3433c500>,5,13,[1 6],9,11,24,2,11
1,<environment.Job instance at 0x154e3433c140>,2,3,[9 1],6,15,18,9,15
1,<environment.Job instance at 0x154e322ab780>,0,3,[1 8],1,1,4,0,1
1,<environment.Job instance at 0x154e3433c280>,1,3,[8 1],2,2,5,0,2
1,<environment.Job instance at 0x154e32516500>,4,3,[9 2],5,8,11,3,8
1,<environment.Job instance at 0x154e2cc02780>,0,13,[ 2 10],1,2,15,1,2
1,<environment.Job instance at 0x154e2d5bd0a0>,1,2,[ 2 10],2,15,17,13,4
1,<environment.Job instance at 0x154e3491cfa0>,5,13,[1 6],9,9,22,0,9
1,<environment.Job instance at 0x154e344c9320>,2,3,[9 1],6,15,18,9,15
1,<environment.Job instance at 0x154e34928230>,0,3,[1 8],1,7,10,6,7
1,<environment.Job instance at 0x154e2c3e34b0>,5,3,[10  2],7,8,11,1,8
1,<environment.Job instance at 0x154e2c3d3910>,4,3,[9 2],5,11,14,6,9
1,<environment.Job instance at 0x154e2c188320>,1,2,[2 5],4,4,6,0,4
1,<environment.Job instance at 0x154e2cb372d0>,0,13,[ 2 10],1,2,15,1,2
1,<environment.Job instance at 0x154e2cb37c80>,1,2,[ 2 10],2,15,17,13,4
1,<environment.Job instance at 0x154e2dacd910>,6,1,[1 7],8,17,18,9,11
1,<environment.Job instance at 0x154e2db37820>,4,21,[7 1],7,7,28,0,7
1,<environment.Job instance at 0x154e2db37dc0>,1,3,[6 1],3,8,11,5,8
1,<environment.Job instance at 0x154e2d5e75f0>,4,2,[1 9],8,9,11,1,9
1,<environment.Job instance at 0x154e365e9910>,0,3,[1 8],1,7,10,6,7
1,<environment.Job instance at 0x154e3428ba00>,5,3,[10  2],7,8,11,1,8
