iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x151a9a08cbe0>,1,2,[6 1],2,6,8,4,6
1,<environment.Job instance at 0x151a99ed8230>,2,3,[9 1],3,8,11,5,8
1,<environment.Job instance at 0x151a97dfafa0>,0,3,[6 2],1,1,4,0,1
1,<environment.Job instance at 0x151a97fa9460>,0,17,[1 7],2,2,19,0,2
1,<environment.Job instance at 0x151a97dfc500>,1,3,[6 1],3,4,7,1,4
1,<environment.Job instance at 0x151a93474460>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x151a97a5c5a0>,1,3,[6 1],3,3,6,0,3
1,<environment.Job instance at 0x151a94ed82d0>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x151a91e76730>,0,17,[1 7],2,2,19,0,2
1,<environment.Job instance at 0x151a9320b500>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x151a934e0be0>,1,2,[6 1],2,2,4,0,2
1,<environment.Job instance at 0x151a918530a0>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x151a9a670410>,0,3,[6 2],1,1,4,0,1
1,<environment.Job instance at 0x151a93f79730>,1,13,[1 5],2,2,15,0,2
1,<environment.Job instance at 0x151a927e2320>,0,17,[1 7],2,2,19,0,2
1,<environment.Job instance at 0x151a927e24b0>,1,3,[6 1],3,3,6,0,3
1,<environment.Job instance at 0x151a91e18730>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x151a98d9c320>,0,3,[6 2],1,1,4,0,1
1,<environment.Job instance at 0x151a98d9cd70>,2,1,[1 7],3,3,4,0,3
1,<environment.Job instance at 0x151a94ff5050>,0,17,[1 7],2,2,19,0,2
1,<environment.Job instance at 0x151a91e18eb0>,1,3,[6 1],3,3,6,0,3
1,<environment.Job instance at 0x151a970d9c30>,2,3,[9 1],3,4,7,1,4
1,<environment.Job instance at 0x151a974a80f0>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x151a92225780>,0,3,[6 2],1,1,4,0,1
1,<environment.Job instance at 0x151a92225f50>,2,1,[1 7],3,3,4,0,3
1,<environment.Job instance at 0x151a928c9870>,0,17,[1 7],2,2,19,0,2
1,<environment.Job instance at 0x151a92225cd0>,1,3,[6 1],3,3,6,0,3
1,<environment.Job instance at 0x151a95642050>,2,3,[9 1],3,3,6,0,3
1,<environment.Job instance at 0x151a994a2230>,0,13,[ 2 10],1,1,14,0,1
1,<environment.Job instance at 0x151a9140e910>,0,3,[6 2],1,1,4,0,1
