iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x7f5bd88ffb40>,8,24,[ 2 10],9,29,53,20,24
1,<environment.Job instance at 0x7f5bd8903050>,14,21,[ 3 11],15,53,74,38,45
1,<environment.Job instance at 0x7f5bddc569b0>,6,28,[10  1],7,7,35,0,7
1,<environment.Job instance at 0x7f5bddc56820>,7,22,[6 5],8,35,57,27,28
1,<environment.Job instance at 0x7f5bddc56960>,12,24,[ 3 10],13,31,55,18,31
1,<environment.Job instance at 0x7f5bddc56690>,14,20,[9 1],15,55,75,40,46
1,<environment.Job instance at 0x7f5b92cae5f0>,0,22,[2 8],1,1,23,0,1
1,<environment.Job instance at 0x7f5b92cae5a0>,9,27,[5 8],10,23,50,13,21
1,<environment.Job instance at 0x7f5b92cb23c0>,14,28,[7 4],15,39,67,24,39
1,<environment.Job instance at 0x7f5b92cb20a0>,1,24,[12  2],2,2,26,0,2
1,<environment.Job instance at 0x7f5b92cb2370>,2,26,[ 3 11],3,3,29,0,3
1,<environment.Job instance at 0x7f5b92babaa0>,8,24,[8 5],9,29,53,20,24
1,<environment.Job instance at 0x7f5b92bab6e0>,7,1,[ 5 12],8,53,54,45,25
1,<environment.Job instance at 0x7f5b92baba50>,13,20,[14  2],14,54,74,40,45
1,<environment.Job instance at 0x7f5b92db3fa0>,0,23,[5 8],1,1,24,0,1
1,<environment.Job instance at 0x7f5b92db3b40>,5,24,[12  1],6,24,48,18,21
1,<environment.Job instance at 0x7f5b92f34c80>,4,28,[3 8],5,24,52,19,23
1,<environment.Job instance at 0x7f5b92bab230>,1,21,[ 4 11],2,52,73,50,44
1,<environment.Job instance at 0x7f5bd905e370>,7,3,[8 3],8,20,23,12,20
1,<environment.Job instance at 0x7f5bd8a7e820>,11,2,[5 1],12,27,29,15,27
1,<environment.Job instance at 0x7f5bd8a7e5f0>,12,23,[1 7],13,27,50,14,27
1,<environment.Job instance at 0x7f5bd8a7e230>,15,2,[14  3],16,40,42,24,40
1,<environment.Job instance at 0x7f5bd8b8c690>,0,1,[11  3],1,2,3,1,2
1,<environment.Job instance at 0x7f5bd8b8c730>,5,24,[8 2],6,6,30,0,6
1,<environment.Job instance at 0x7f5b931ab820>,10,26,[4 7],11,11,37,0,11
1,<environment.Job instance at 0x7f5b92e55eb0>,11,25,[10  5],12,30,55,18,26
1,<environment.Job instance at 0x7f5b92d7c910>,8,22,[9 3],9,55,77,46,48
1,<environment.Job instance at 0x7f5b92e55910>,16,20,[ 3 11],17,55,75,38,48
1,<environment.Job instance at 0x7f5b92fbed20>,0,24,[ 5 11],1,1,25,0,1
1,<environment.Job instance at 0x7f5b93242eb0>,2,27,[4 6],3,25,52,22,23
1,<environment.Job instance at 0x7f5b92dafdc0>,3,26,[12  3],4,4,30,0,4
1,<environment.Job instance at 0x7f5b92dafa00>,7,28,[1 9],8,8,36,0,8
1,<environment.Job instance at 0x7f5b92daf320>,8,26,[7 3],9,30,56,21,27
1,<environment.Job instance at 0x7f5b92f12d70>,3,27,[ 3 14],4,4,31,0,4
1,<environment.Job instance at 0x7f5b92f122d0>,6,28,[5 2],7,31,59,24,30
1,<environment.Job instance at 0x7f5b92d170f0>,0,21,[9 1],1,1,22,0,1
1,<environment.Job instance at 0x7f5bd9587c80>,3,24,[1 9],4,4,28,0,4
1,<environment.Job instance at 0x7f5bd9338af0>,4,25,[ 3 10],5,28,53,23,24
1,<environment.Job instance at 0x7f5b92d2c960>,10,28,[7 2],11,24,52,13,24
1,<environment.Job instance at 0x7f5bd8a4af50>,12,25,[5 7],13,53,78,40,49
1,<environment.Job instance at 0x7f5b9323a320>,0,28,[9 5],1,1,29,0,1
1,<environment.Job instance at 0x7f5bd8a4aaf0>,2,26,[9 3],3,29,55,26,26
1,<environment.Job instance at 0x7f5b92f2bcd0>,5,22,[ 1 13],6,55,77,49,48
1,<environment.Job instance at 0x7f5b92f401e0>,0,26,[14  4],1,1,27,0,1
1,<environment.Job instance at 0x7f5bd8872b90>,4,24,[9 2],5,27,51,22,22
1,<environment.Job instance at 0x7f5bd8872050>,7,27,[2 7],8,27,54,19,25
1,<environment.Job instance at 0x7f5bd8872cd0>,10,22,[1 8],11,51,73,40,44
1,<environment.Job instance at 0x7f5b929eee60>,2,20,[4 5],3,3,23,0,3
1,<environment.Job instance at 0x7f5b929eedc0>,3,23,[6 5],4,4,27,0,4
1,<environment.Job instance at 0x7f5b92c438c0>,6,27,[4 6],7,23,50,16,21
1,<environment.Job instance at 0x7f5b92c43b40>,9,21,[9 2],10,27,48,17,21
1,<environment.Job instance at 0x7f5b92c43c30>,10,22,[ 3 12],11,50,72,39,43
1,<environment.Job instance at 0x7f5b92c43b90>,12,22,[9 1],13,48,70,35,43
1,<environment.Job instance at 0x7f5b92bc4460>,1,27,[9 3],2,2,29,0,2
1,<environment.Job instance at 0x7f5b92d7af50>,4,2,[ 2 13],5,29,31,24,10
1,<environment.Job instance at 0x7f5b92fbe870>,9,25,[8 4],10,31,56,21,27
1,<environment.Job instance at 0x7f5b92c74f00>,0,25,[7 5],1,1,26,0,1
1,<environment.Job instance at 0x7f5b92c74500>,1,21,[7 5],2,2,23,0,2
1,<environment.Job instance at 0x7f5b92c74460>,5,28,[8 5],6,23,51,17,22
1,<environment.Job instance at 0x7f5bd9105780>,7,23,[8 4],8,51,74,43,45
1,<environment.Job instance at 0x7f5bd88d6410>,1,26,[13  1],2,2,28,0,2
1,<environment.Job instance at 0x7f5bd8878c30>,6,25,[3 9],7,28,53,21,24
1,<environment.Job instance at 0x7f5bd91f7b40>,15,19,[4 5],16,45,64,29,45
1,<environment.Job instance at 0x7f5bd8e2e3c0>,0,21,[11  1],1,1,22,0,1
1,<environment.Job instance at 0x7f5bd91f7640>,2,24,[8 3],3,22,46,19,17
1,<environment.Job instance at 0x7f5bd93d0960>,4,23,[ 5 10],5,22,45,17,17
1,<environment.Job instance at 0x7f5b9306daf0>,5,25,[ 2 14],6,46,71,40,43
1,<environment.Job instance at 0x7f5b92b560a0>,0,25,[14  5],1,1,26,0,1
1,<environment.Job instance at 0x7f5bd9285320>,2,28,[7 1],3,26,54,23,25
1,<environment.Job instance at 0x7f5b92b56410>,6,26,[3 8],7,26,52,19,25
1,<environment.Job instance at 0x7f5b92bb9730>,3,20,[ 1 10],4,5,25,1,5
1,<environment.Job instance at 0x7f5bd8f937d0>,5,25,[5 3],6,6,31,0,6
1,<environment.Job instance at 0x7f5b93278410>,10,27,[ 2 10],11,25,52,14,23
1,<environment.Job instance at 0x7ff3cae9d960>,4,24,[ 3 11],5,5,29,0,5
1,<environment.Job instance at 0x7ff3cae9dd70>,8,24,[ 2 10],9,29,53,20,24
1,<environment.Job instance at 0x7ff3caea1050>,14,21,[ 3 11],15,53,74,38,45
1,<environment.Job instance at 0x7ff3d041b910>,2,24,[ 3 10],3,3,27,0,3
1,<environment.Job instance at 0x7ff3d041b9b0>,4,20,[9 1],5,9,29,4,9
1,<environment.Job instance at 0x7ff3d0420230>,10,22,[5 6],11,27,49,16,20
1,<environment.Job instance at 0x7ff3d04202d0>,9,26,[5 4],10,29,55,19,26
1,<environment.Job instance at 0x7ff3d0420af0>,13,27,[8 2],14,49,76,35,47
1,<environment.Job instance at 0x7ff3d04207d0>,8,25,[ 2 12],9,55,80,46,51
1,<environment.Job instance at 0x7ff38519b640>,1,21,[2 7],2,2,23,0,2
1,<environment.Job instance at 0x7ff3d041e5a0>,3,24,[5 6],4,4,28,0,4
1,<environment.Job instance at 0x7ff38519bb40>,6,22,[10  1],7,23,45,16,16
1,<environment.Job instance at 0x7ff38519b7d0>,9,3,[14  4],10,45,48,35,23
1,<environment.Job instance at 0x7ff38519b230>,12,23,[ 1 14],13,48,71,35,42
1,<environment.Job instance at 0x7ff385275b90>,5,19,[5 1],6,7,26,1,7
1,<environment.Job instance at 0x7ff3852750a0>,3,23,[ 2 14],4,7,30,3,7
1,<environment.Job instance at 0x7ff3850ee550>,8,28,[4 7],9,30,58,21,29
