iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x7ff3a296b3c0>,16,16,[3 5],17,97,113,80,84
1,<environment.Job instance at 0x7ff3a9cbd640>,7,17,[8 5],8,15,32,7,15
1,<environment.Job instance at 0x7ff3a9cbd780>,9,14,[2 7],10,32,46,22,17
1,<environment.Job instance at 0x7ff3a9cbd460>,12,18,[5 5],13,46,64,33,35
1,<environment.Job instance at 0x7ff3a9d71eb0>,15,2,[10  4],16,64,66,48,37
1,<environment.Job instance at 0x7ff3a9d71c30>,17,18,[3 8],18,66,84,48,56
1,<environment.Job instance at 0x7ff35ed0b410>,9,21,[ 1 10],10,47,68,37,47
1,<environment.Job instance at 0x7ff35ed0b0f0>,13,2,[6 2],14,117,119,103,117
1,<environment.Job instance at 0x7ff35ed0bdc0>,10,14,[10  4],11,119,133,108,118
1,<environment.Job instance at 0x7ff35ed0bbe0>,3,14,[5 2],4,5,19,1,5
1,<environment.Job instance at 0x7ff35ed107d0>,0,14,[1 7],1,5,19,4,5
1,<environment.Job instance at 0x7ff35ed3b5a0>,8,17,[5 5],9,23,40,14,23
1,<environment.Job instance at 0x7ff35f021730>,9,17,[3 7],10,40,57,30,29
1,<environment.Job instance at 0x7ff35f021140>,11,18,[1 9],12,57,75,45,46
1,<environment.Job instance at 0x7ff35f06c8c0>,8,17,[5 2],9,27,44,18,27
1,<environment.Job instance at 0x7ff35f021140>,7,15,[3 7],8,27,42,19,27
1,<environment.Job instance at 0x7ff35f06ca50>,13,2,[5 9],14,44,46,30,27
1,<environment.Job instance at 0x7ff35f291780>,0,17,[7 5],1,46,63,45,35
1,<environment.Job instance at 0x7ff35f06cbe0>,16,17,[3 8],17,63,80,46,52
1,<environment.Job instance at 0x7ff35f058e10>,4,14,[5 5],5,26,40,21,26
1,<environment.Job instance at 0x7ff3a9aee910>,7,17,[5 2],8,26,43,18,26
1,<environment.Job instance at 0x7ff3a55ddcd0>,3,12,[9 1],4,43,55,39,28
1,<environment.Job instance at 0x7ff3a9aee640>,8,18,[4 5],9,55,73,46,53
1,<environment.Job instance at 0x7ff3a5554780>,13,13,[4 7],14,73,86,59,73
1,<environment.Job instance at 0x7ff3a55545a0>,17,13,[5 4],18,100,113,82,100
1,<environment.Job instance at 0x7ff3a4f37050>,20,13,[4 5],21,100,113,79,100
1,<environment.Job instance at 0x7ff3a26dc5f0>,25,17,[7 2],26,120,137,94,120
1,<environment.Job instance at 0x7ff3a26dcd20>,26,13,[4 9],27,137,150,110,121
1,<environment.Job instance at 0x7ff35efec640>,3,17,[9 4],4,68,85,64,68
1,<environment.Job instance at 0x7ff3a2c88320>,13,15,[5 1],14,85,100,71,71
1,<environment.Job instance at 0x7ff35f015cd0>,15,18,[10  5],16,100,118,84,99
1,<environment.Job instance at 0x7ff35ef451e0>,6,12,[9 5],7,17,29,10,17
1,<environment.Job instance at 0x7ff3a505ad20>,9,12,[ 5 10],10,29,41,19,17
1,<environment.Job instance at 0x7ff3a505ad70>,11,12,[3 8],12,41,53,29,25
1,<environment.Job instance at 0x7ff3a272b2d0>,17,18,[1 5],18,69,87,51,69
1,<environment.Job instance at 0x7ff35f2239b0>,22,2,[5 7],23,141,143,118,141
1,<environment.Job instance at 0x7ff35efe03c0>,19,13,[1 7],20,145,158,125,145
1,<environment.Job instance at 0x7ff35f2235f0>,26,13,[5 5],27,158,171,131,146
1,<environment.Job instance at 0x7ff35f2234b0>,27,2,[6 3],28,150,152,122,150
1,<environment.Job instance at 0x7ff35f228870>,30,18,[1 6],31,171,189,140,168
1,<environment.Job instance at 0x7ff35f228be0>,34,16,[10  4],35,189,205,154,178
1,<environment.Job instance at 0x7ff3a26cd7d0>,2,16,[4 8],3,4,20,1,4
1,<environment.Job instance at 0x7ff3a26cd2d0>,8,13,[3 6],9,20,33,11,9
1,<environment.Job instance at 0x7ff3a545f230>,12,14,[7 4],13,45,59,32,45
1,<environment.Job instance at 0x7ff3a26cd320>,3,15,[10  4],4,59,74,55,50
1,<environment.Job instance at 0x7ff35f134a00>,16,3,[3 5],17,52,55,35,52
