iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x14a75e831960>,11,14,[10  2],12,16,30,4,16
1,<environment.Job instance at 0x14a75e770d70>,0,2,[2 8],1,2,4,1,2
1,<environment.Job instance at 0x14a75e770870>,1,23,[5 1],2,3,26,1,3
1,<environment.Job instance at 0x14a75dae7c80>,18,1,[6 2],19,48,49,29,48
1,<environment.Job instance at 0x14a75daed230>,24,22,[9 1],25,102,124,77,102
1,<environment.Job instance at 0x14a75dae7690>,2,3,[6 2],3,10,13,7,10
1,<environment.Job instance at 0x14a75daed6e0>,15,15,[2 6],16,69,84,53,69
1,<environment.Job instance at 0x14a75daed5a0>,16,14,[9 1],17,84,98,67,70
1,<environment.Job instance at 0x14a75daed870>,18,3,[ 2 10],19,98,101,79,75
1,<environment.Job instance at 0x14a75e76ffa0>,4,3,[6 2],5,5,8,0,5
1,<environment.Job instance at 0x14a75d4f44b0>,5,25,[7 2],6,8,33,2,8
1,<environment.Job instance at 0x14a75d4f7190>,9,27,[1 8],10,15,42,5,15
1,<environment.Job instance at 0x14a75c8b0410>,19,24,[10  2],20,55,79,35,55
1,<environment.Job instance at 0x14a75c8b0780>,25,25,[2 7],26,82,107,56,82
1,<environment.Job instance at 0x14a75e831870>,6,13,[9 1],7,8,21,1,8
1,<environment.Job instance at 0x14a75bd9ba00>,5,1,[6 1],6,7,8,1,7
1,<environment.Job instance at 0x14a75d4f4500>,1,19,[2 5],2,8,27,6,8
1,<environment.Job instance at 0x14a75c8b0fa0>,7,2,[2 5],8,9,11,1,9
1,<environment.Job instance at 0x14a75e7615a0>,3,28,[7 2],4,14,42,10,14
1,<environment.Job instance at 0x14a75c8abd20>,12,1,[6 2],13,42,43,29,18
1,<environment.Job instance at 0x14a75b0b4aa0>,18,24,[10  2],19,44,68,25,44
1,<environment.Job instance at 0x14a75b0b4af0>,19,20,[2 8],20,68,88,48,64
1,<environment.Job instance at 0x14a75b0b4f00>,26,23,[9 2],27,92,115,65,92
1,<environment.Job instance at 0x14a75b5a6690>,14,25,[10  1],15,40,65,25,40
1,<environment.Job instance at 0x14a75b5a6500>,15,1,[1 7],16,65,66,49,41
1,<environment.Job instance at 0x14a75b5a6550>,19,20,[1 9],20,66,86,46,59
1,<environment.Job instance at 0x14a75b5a6190>,1,26,[7 2],2,3,29,1,3
1,<environment.Job instance at 0x14a75b6419b0>,7,2,[10  2],8,29,31,21,12
1,<environment.Job instance at 0x14a75b641320>,14,14,[10  1],15,31,45,16,31
1,<environment.Job instance at 0x14a75df2d320>,17,3,[2 5],18,45,48,27,34
1,<environment.Job instance at 0x14a75df8dd70>,19,18,[ 1 10],20,51,69,31,51
1,<environment.Job instance at 0x14a75df8d690>,22,15,[1 9],23,69,84,46,60
