iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x14cfb3db4280>,6,18,[8 1],7,8,26,1,8
1,<environment.Job instance at 0x14cfb4a7aaa0>,4,2,[7 2],5,26,28,21,8
1,<environment.Job instance at 0x14cfb3db4820>,3,3,[1 8],4,7,10,3,7
1,<environment.Job instance at 0x14cfb3db57d0>,4,2,[8 1],7,7,9,0,7
1,<environment.Job instance at 0x14cfb3db5870>,0,2,[6 1],1,9,11,8,8
1,<environment.Job instance at 0x14cfb34af190>,5,2,[ 1 10],8,12,14,4,12
1,<environment.Job instance at 0x14cfb45bd0a0>,0,1,[2 5],1,9,10,8,9
1,<environment.Job instance at 0x14cfb45bd690>,3,3,[6 2],6,20,23,14,20
1,<environment.Job instance at 0x14cfb4549140>,1,12,[ 1 10],2,2,14,0,2
1,<environment.Job instance at 0x14cfb28d8dc0>,0,2,[8 1],1,14,16,13,8
1,<environment.Job instance at 0x14cfb1c920f0>,0,3,[9 2],1,4,7,3,4
1,<environment.Job instance at 0x14cfb2a19a00>,4,2,[1 8],5,6,8,1,6
1,<environment.Job instance at 0x14cfb1c92fa0>,2,1,[2 7],3,8,9,5,7
1,<environment.Job instance at 0x14cfb1c928c0>,5,3,[10  2],8,23,26,15,23
1,<environment.Job instance at 0x14cfb45630f0>,6,18,[8 1],7,8,26,1,8
1,<environment.Job instance at 0x14cf981087d0>,2,3,[1 8],3,3,6,0,3
1,<environment.Job instance at 0x14cf9814ea00>,3,3,[1 8],4,6,9,2,4
1,<environment.Job instance at 0x14cfb44e5be0>,1,13,[2 8],2,9,22,7,4
1,<environment.Job instance at 0x14cfb49e2d20>,0,2,[6 1],1,5,7,4,5
1,<environment.Job instance at 0x14cf980e45f0>,4,2,[8 1],7,12,14,5,12
1,<environment.Job instance at 0x14cf884c29b0>,0,2,[8 1],1,7,9,6,7
1,<environment.Job instance at 0x14cfb1c58230>,6,16,[10  2],9,9,25,0,9
1,<environment.Job instance at 0x14cfb2f78fa0>,2,1,[2 7],3,3,4,0,3
1,<environment.Job instance at 0x14cf887a6500>,1,3,[2 9],2,4,7,2,3
1,<environment.Job instance at 0x14cfb3a2cc30>,4,2,[1 8],5,7,9,2,6
1,<environment.Job instance at 0x14ad85a48050>,3,1,[6 2],4,4,5,0,4
1,<environment.Job instance at 0x14ad84e01370>,6,18,[8 1],7,8,26,1,8
1,<environment.Job instance at 0x14ad859f2aa0>,4,2,[7 2],5,26,28,21,8
1,<environment.Job instance at 0x14ad84e01910>,3,3,[1 8],4,7,10,3,7
1,<environment.Job instance at 0x14ad84dfc8c0>,4,2,[8 1],7,7,9,0,7
1,<environment.Job instance at 0x14ad84dfc960>,0,2,[6 1],1,9,11,8,8
1,<environment.Job instance at 0x14ad845c2410>,5,2,[ 1 10],8,12,14,4,12
1,<environment.Job instance at 0x14ad845da320>,0,1,[2 5],1,9,10,8,9
1,<environment.Job instance at 0x14ad845da6e0>,3,3,[6 2],6,20,23,14,20
1,<environment.Job instance at 0x14ad84e01e60>,1,12,[ 1 10],2,2,14,0,2
1,<environment.Job instance at 0x14ad838eb190>,0,2,[8 1],1,14,16,13,8
1,<environment.Job instance at 0x14ad82ce6eb0>,0,3,[9 2],1,4,7,3,4
1,<environment.Job instance at 0x14ad84cf1460>,4,2,[1 8],5,6,8,1,6
1,<environment.Job instance at 0x14ad82ce6140>,2,1,[2 7],3,8,9,5,7
1,<environment.Job instance at 0x14ad84cf1230>,5,3,[10  2],8,23,26,15,23
1,<environment.Job instance at 0x14ad6137b6e0>,6,18,[8 1],7,8,26,1,8
1,<environment.Job instance at 0x14ad6134fa50>,2,3,[1 8],3,3,6,0,3
1,<environment.Job instance at 0x14ad6140fdc0>,3,3,[1 8],4,6,9,2,4
1,<environment.Job instance at 0x14ad6140f640>,1,13,[2 8],2,9,22,7,4
1,<environment.Job instance at 0x14ad61408500>,0,2,[6 1],1,5,7,4,5
1,<environment.Job instance at 0x14ad61476e10>,4,2,[8 1],7,12,14,5,12
1,<environment.Job instance at 0x14ad60838960>,0,2,[8 1],1,7,9,6,7
1,<environment.Job instance at 0x14ad82dc4140>,6,16,[10  2],9,9,25,0,9
1,<environment.Job instance at 0x14ad82efe370>,2,1,[2 7],3,3,4,0,3
1,<environment.Job instance at 0x14ad60dbe5a0>,1,3,[2 9],2,4,7,2,3
1,<environment.Job instance at 0x14ad82efef00>,4,2,[1 8],5,7,9,2,6
1,<environment.Job instance at 0x14ad3b8e1eb0>,6,18,[8 1],7,7,25,0,7
1,<environment.Job instance at 0x14ad3b92fc80>,1,13,[2 8],2,3,16,1,3
1,<environment.Job instance at 0x14ad3b92fa00>,3,3,[1 8],4,16,19,12,4
1,<environment.Job instance at 0x14ad3b92f230>,0,2,[6 1],1,5,7,4,5
1,<environment.Job instance at 0x14ad8436bcd0>,4,2,[8 1],7,12,14,5,12
1,<environment.Job instance at 0x14ad3b8f2140>,1,12,[ 1 10],2,3,15,1,3
1,<environment.Job instance at 0x14ad84869cd0>,0,2,[8 1],1,15,17,14,7
1,<environment.Job instance at 0x14ad84869280>,3,1,[2 7],5,18,19,13,18
1,<environment.Job instance at 0x14ad88070dc0>,2,1,[2 7],3,3,4,0,3
1,<environment.Job instance at 0x14ad82d34c80>,1,3,[2 9],2,4,7,2,3
1,<environment.Job instance at 0x14ad84869c30>,4,2,[1 8],5,7,9,2,6
1,<environment.Job instance at 0x14ad852d4dc0>,5,3,[10  2],8,9,12,1,9
1,<environment.Job instance at 0x14ad60baef00>,6,18,[8 1],7,8,26,1,8
1,<environment.Job instance at 0x14ad3bbbb5a0>,1,13,[2 8],2,3,16,1,3
1,<environment.Job instance at 0x14ad3bbbbaf0>,3,3,[1 8],4,16,19,12,4
1,<environment.Job instance at 0x14ad3be390f0>,0,2,[6 1],1,5,7,4,5
1,<environment.Job instance at 0x14ad3bbbb820>,4,2,[8 1],7,12,14,5,12
1,<environment.Job instance at 0x14ad3bfbd9b0>,1,12,[ 1 10],2,3,15,1,3
1,<environment.Job instance at 0x14ad6128d870>,0,2,[8 1],1,15,17,14,7
1,<environment.Job instance at 0x14ad6128d500>,4,2,[2 7],6,15,17,9,9
1,<environment.Job instance at 0x14ad613aaf50>,2,1,[2 7],3,3,4,0,3
1,<environment.Job instance at 0x14ad6128dbe0>,1,3,[2 9],2,4,7,2,3
1,<environment.Job instance at 0x14ad613aa410>,4,2,[1 8],5,7,9,2,6
1,<environment.Job instance at 0x14ad82dfc320>,5,3,[10  2],8,9,12,1,9
1,<environment.Job instance at 0x14ad84286dc0>,7,1,[2 6],8,8,9,0,8
1,<environment.Job instance at 0x14ad834ff140>,6,18,[8 1],7,8,26,1,8
1,<environment.Job instance at 0x14ad8308a9b0>,4,2,[7 2],5,26,28,21,9
1,<environment.Job instance at 0x14ad8599ea50>,5,2,[ 1 10],8,12,14,4,12
1,<environment.Job instance at 0x14ad61b69460>,2,2,[10  1],5,5,7,0,5
1,<environment.Job instance at 0x14ad83d37d20>,0,1,[2 5],1,8,9,7,8
1,<environment.Job instance at 0x14ad840b8780>,5,3,[6 1],9,10,13,1,10
1,<environment.Job instance at 0x14ad840b8820>,0,2,[8 1],1,5,7,4,5
1,<environment.Job instance at 0x14ad840b8550>,4,2,[2 7],6,6,8,0,6
1,<environment.Job instance at 0x14ad8599ef00>,1,12,[ 1 10],2,8,20,6,7
1,<environment.Job instance at 0x14ad83516230>,3,1,[2 7],5,20,21,15,8
1,<environment.Job instance at 0x14ad834e1f50>,5,2,[2 7],7,21,23,14,12
1,<environment.Job instance at 0x14ad8342b4b0>,0,3,[9 2],1,4,7,3,4
1,<environment.Job instance at 0x14ad8342baa0>,2,1,[2 7],3,7,8,4,6
1,<environment.Job instance at 0x14ad6155ed20>,1,3,[2 9],2,10,13,8,10
1,<environment.Job instance at 0x14ad3b598960>,7,1,[2 6],8,8,9,0,8
1,<environment.Job instance at 0x14ad3b598730>,5,3,[9 2],6,9,12,3,8
1,<environment.Job instance at 0x14ad3b512870>,1,13,[2 8],2,7,20,5,7
1,<environment.Job instance at 0x14ad617438c0>,5,2,[ 1 10],8,20,22,12,12
1,<environment.Job instance at 0x14ad8503a410>,0,1,[2 5],1,6,7,5,6
1,<environment.Job instance at 0x14ad838a0dc0>,5,3,[6 1],9,18,21,9,18
1,<environment.Job instance at 0x14ad842cc140>,0,2,[8 1],1,5,7,4,5
1,<environment.Job instance at 0x14ad842ccc80>,4,2,[2 7],6,6,8,0,6
1,<environment.Job instance at 0x14ad87b1ac30>,1,12,[ 1 10],2,8,20,6,7
1,<environment.Job instance at 0x14ad842cc690>,6,16,[10  2],9,20,36,11,9
1,<environment.Job instance at 0x14ad82ee2e60>,5,2,[2 7],7,36,38,29,12
1,<environment.Job instance at 0x14ad87becb40>,0,3,[9 2],1,3,6,2,3
1,<environment.Job instance at 0x14ad865f8a00>,2,1,[2 7],3,6,7,3,4
1,<environment.Job instance at 0x14ad87bb1280>,4,2,[1 8],5,7,9,2,7
1,<environment.Job instance at 0x14ad611bb410>,5,3,[10  2],8,19,22,11,19
1,<environment.Job instance at 0x14ad60221dc0>,0,12,[2 5],1,1,13,0,1
1,<environment.Job instance at 0x14ad617f1870>,6,18,[8 1],7,7,25,0,7
1,<environment.Job instance at 0x14ad6156e9b0>,1,13,[2 8],2,3,16,1,3
1,<environment.Job instance at 0x14ad60a61b40>,3,3,[1 8],4,16,19,12,4
1,<environment.Job instance at 0x14ad60a613c0>,0,2,[6 1],1,5,7,4,5
1,<environment.Job instance at 0x14ad60a618c0>,4,2,[8 1],7,13,15,6,13
1,<environment.Job instance at 0x14ad836fa320>,5,2,[ 1 10],8,22,24,14,22
1,<environment.Job instance at 0x14ad83d03460>,2,2,[10  1],5,5,7,0,5
1,<environment.Job instance at 0x14ad83d03b90>,5,3,[6 1],9,11,14,2,11
1,<environment.Job instance at 0x14ad8495e370>,1,12,[ 1 10],2,3,15,1,3
1,<environment.Job instance at 0x14ad3b160780>,4,2,[2 7],6,15,17,9,6
1,<environment.Job instance at 0x14ad84bed3c0>,0,2,[8 1],1,15,17,14,6
1,<environment.Job instance at 0x14ad3b1600a0>,5,2,[2 7],7,17,19,10,8
1,<environment.Job instance at 0x14ad3b116550>,2,1,[2 7],3,3,4,0,3
1,<environment.Job instance at 0x14ad3b100d70>,1,3,[2 9],2,4,7,2,3
1,<environment.Job instance at 0x14ad3b100e60>,4,2,[1 8],5,7,9,2,5
1,<environment.Job instance at 0x14ad84bed730>,5,3,[10  2],8,9,12,1,8
1,<environment.Job instance at 0x14ad3b3acaf0>,0,12,[2 5],1,1,13,0,1
1,<environment.Job instance at 0x14ad6029f190>,2,1,[2 5],3,3,4,0,3
1,<environment.Job instance at 0x14ad84adfaa0>,6,18,[8 1],7,8,26,1,8
1,<environment.Job instance at 0x14ad84adf910>,7,1,[2 6],8,13,14,5,8
1,<environment.Job instance at 0x14ad605fbe10>,4,2,[8 1],7,7,9,0,7
1,<environment.Job instance at 0x14ad84ac2eb0>,1,13,[2 8],2,7,20,5,7
1,<environment.Job instance at 0x14ad833a93c0>,5,2,[ 1 10],8,20,22,12,8
1,<environment.Job instance at 0x14ad84ac2f00>,2,3,[1 8],3,23,26,20,23
1,<environment.Job instance at 0x14ad837b2050>,0,1,[2 5],1,6,7,5,6
1,<environment.Job instance at 0x14ad613dbe60>,0,2,[8 1],1,2,4,1,2
1,<environment.Job instance at 0x14ad613db050>,2,2,[2 8],4,5,7,1,5
1,<environment.Job instance at 0x14ad61106690>,1,12,[ 1 10],2,7,19,5,6
1,<environment.Job instance at 0x14ad3b3a8050>,5,2,[2 7],7,19,21,12,10
1,<environment.Job instance at 0x14ad3b3a8fa0>,6,16,[10  2],9,21,37,12,15
1,<environment.Job instance at 0x14ad609d1d70>,3,1,[2 7],5,37,38,32,27
1,<environment.Job instance at 0x14ad83932460>,4,2,[1 8],5,5,7,0,5
1,<environment.Job instance at 0x14ad82cf9b90>,5,3,[10  2],8,8,11,0,8
1,<environment.Job instance at 0x14ad3afde6e0>,0,12,[2 5],1,1,13,0,1
1,<environment.Job instance at 0x14ad3afb0280>,2,1,[2 5],3,3,4,0,3
1,<environment.Job instance at 0x14ad3b66b0a0>,7,1,[2 6],8,13,14,5,9
1,<environment.Job instance at 0x14ad3b66b9b0>,6,18,[8 1],7,12,30,5,12
1,<environment.Job instance at 0x14ad3b66b2d0>,2,3,[1 8],3,5,8,2,5
1,<environment.Job instance at 0x14ad82bba780>,1,13,[2 8],2,8,21,6,7
1,<environment.Job instance at 0x14ad3ac70e60>,0,1,[2 5],1,6,7,5,6
