iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
1,<environment.Job instance at 0x15512abd65f0>,1,2,[6 1],2,25,27,23,25
1,<environment.Job instance at 0x15512766ab40>,2,3,[7 2],4,8,11,4,8
1,<environment.Job instance at 0x155127802f00>,2,1,[1 7],3,6,7,3,6
1,<environment.Job instance at 0x155127800910>,1,13,[1 5],2,7,20,5,6
1,<environment.Job instance at 0x148a67b435f0>,1,13,[1 5],2,4,17,2,4
1,<environment.Job instance at 0x150f2f3c30f0>,1,3,[8 2],3,4,7,1,4
1,<environment.Job instance at 0x150f27a8d410>,0,3,[7 2],1,3,6,2,3
1,<environment.Job instance at 0x150f9973ed70>,1,1,[7 2],2,7,8,5,7
1,<environment.Job instance at 0x150f2f3cb320>,1,3,[5 2],2,3,6,1,3
1,<environment.Job instance at 0x150f25055230>,3,16,[1 9],4,6,22,2,4
1,<environment.Job instance at 0x14cc4ca197d0>,1,3,[10  1],4,5,8,1,5
1,<environment.Job instance at 0x151104250d70>,2,12,[8 1],3,3,15,0,3
1,<environment.Job instance at 0x151104250b90>,0,3,[7 2],1,15,18,14,8
1,<environment.Job instance at 0x151102652e60>,1,3,[5 2],2,2,5,0,2
1,<environment.Job instance at 0x1511017aec80>,2,2,[ 2 10],3,10,12,7,10
1,<environment.Job instance at 0x1510ff867640>,2,2,[10  2],4,4,6,0,4
1,<environment.Job instance at 0x1511043530a0>,0,3,[7 2],1,3,6,2,3
1,<environment.Job instance at 0x151105985910>,1,1,[7 2],2,6,7,4,3
1,<environment.Job instance at 0x151104353c80>,3,3,[5 2],4,7,10,3,4
1,<environment.Job instance at 0x151104353820>,2,12,[8 1],3,12,24,9,12
1,<environment.Job instance at 0x1511053695f0>,1,2,[5 1],3,4,6,1,4
1,<environment.Job instance at 0x1511000adfa0>,3,16,[1 9],4,4,20,0,4
1,<environment.Job instance at 0x151100d9d730>,0,3,[10  2],1,1,4,0,1
1,<environment.Job instance at 0x15110620a870>,0,3,[7 2],1,2,5,1,2
1,<environment.Job instance at 0x151104a3dbe0>,3,3,[5 2],4,5,8,1,4
1,<environment.Job instance at 0x151103c18d20>,1,2,[5 1],3,3,5,0,3
1,<environment.Job instance at 0x1511029d56e0>,0,3,[9 2],1,1,4,0,1
1,<environment.Job instance at 0x1511029ddd20>,1,3,[5 2],2,4,7,2,2
1,<environment.Job instance at 0x15111a161870>,0,3,[10  2],1,4,7,3,4
1,<environment.Job instance at 0x151100f4c8c0>,0,3,[7 2],1,1,4,0,1
1,<environment.Job instance at 0x151100f4c1e0>,3,3,[5 2],4,4,7,0,4
1,<environment.Job instance at 0x151105f96870>,0,16,[9 2],2,4,20,2,4
1,<environment.Job instance at 0x15110137ae60>,0,3,[9 2],1,1,4,0,1
1,<environment.Job instance at 0x1511049a9230>,1,3,[5 2],2,4,7,2,2
1,<environment.Job instance at 0x15110137a140>,3,16,[1 9],4,7,23,3,7
1,<environment.Job instance at 0x15110924d140>,0,3,[10  2],1,7,10,6,7
1,<environment.Job instance at 0x15110c0c21e0>,0,3,[7 2],1,1,4,0,1
1,<environment.Job instance at 0x1511026c71e0>,3,3,[5 2],4,6,9,2,6
1,<environment.Job instance at 0x151107125690>,0,16,[9 2],2,2,18,0,2
1,<environment.Job instance at 0x151100b29cd0>,1,2,[5 1],3,18,20,15,4
1,<environment.Job instance at 0x151101127730>,3,16,[1 9],4,7,23,3,7
